Starting calculations for AP-MoS2/MoS2
      Step     Time          Energy         fmax
BFGS:   97 15:38:02 -1905596.830918        0.0011
BFGS:   98 15:38:27 -1905596.830921        0.0013
BFGS:   99 15:38:52 -1905596.830923        0.0021
BFGS:  100 15:39:16 -1905596.830926        0.0025
BFGS:  101 15:39:40 -1905596.830928        0.0017
BFGS:  102 15:40:05 -1905596.830930        0.0011
BFGS:  103 15:40:30 -1905596.830931        0.0011
BFGS:  104 15:40:55 -1905596.830933        0.0018
BFGS:  105 15:41:20 -1905596.830935        0.0016
BFGS:  106 15:41:44 -1905596.830936        0.0011
BFGS:  107 15:42:08 -1905596.830937        0.0008
38 38 186 78 108
Combined bilayer energy = -1905596.8309373476
Energy cost per unit length : 0.08724521419456938
Prev_energy - Current_energy = 0.0007164150963862304
      Step     Time          Energy         fmax
BFGS:    0 15:42:08 -1905596.830937        0.1616
BFGS:    1 15:42:31 -1905596.832146        0.1058
BFGS:    2 15:42:55 -1905596.833382        0.0393
BFGS:    3 15:43:19 -1905596.833734        0.0402
BFGS:    4 15:43:43 -1905596.835166        0.0558
BFGS:    5 15:44:08 -1905596.835718        0.0396
BFGS:    6 15:44:32 -1905596.835997        0.0187
BFGS:    7 15:44:57 -1905596.836156        0.0166
BFGS:    8 15:45:21 -1905596.836410        0.0276
BFGS:    9 15:45:46 -1905596.836669        0.0299
BFGS:   10 15:46:10 -1905596.836875        0.0161
BFGS:   11 15:46:34 -1905596.837000        0.0135
BFGS:   12 15:46:59 -1905596.837108        0.0131
BFGS:   13 15:47:24 -1905596.837227        0.0184
BFGS:   14 15:47:48 -1905596.837344        0.0185
BFGS:   15 15:48:13 -1905596.837436        0.0132
BFGS:   16 15:48:37 -1905596.837507        0.0107
BFGS:   17 15:49:01 -1905596.837577        0.0118
BFGS:   18 15:49:26 -1905596.837655        0.0158
BFGS:   19 15:49:50 -1905596.837727        0.0167
BFGS:   20 15:50:15 -1905596.837781        0.0101
BFGS:   21 15:50:39 -1905596.837821        0.0069
BFGS:   22 15:51:03 -1905596.837862        0.0077
BFGS:   23 15:51:27 -1905596.837912        0.0136
BFGS:   24 15:51:52 -1905596.837963        0.0130
BFGS:   25 15:52:16 -1905596.838002        0.0067
BFGS:   26 15:52:40 -1905596.838029        0.0047
BFGS:   27 15:53:04 -1905596.838054        0.0068
BFGS:   28 15:53:29 -1905596.838085        0.0095
BFGS:   29 15:53:53 -1905596.838117        0.0077
BFGS:   30 15:54:17 -1905596.838143        0.0049
BFGS:   31 15:54:41 -1905596.838163        0.0042
BFGS:   32 15:55:06 -1905596.838183        0.0067
BFGS:   33 15:55:30 -1905596.838205        0.0073
BFGS:   34 15:55:55 -1905596.838225        0.0060
BFGS:   35 15:56:20 -1905596.838241        0.0035
BFGS:   36 15:56:44 -1905596.838254        0.0048
BFGS:   37 15:57:09 -1905596.838269        0.0063
BFGS:   38 15:57:33 -1905596.838286        0.0072
BFGS:   39 15:57:57 -1905596.838302        0.0044
BFGS:   40 15:58:21 -1905596.838313        0.0024
BFGS:   41 15:58:46 -1905596.838322        0.0039
BFGS:   42 15:59:10 -1905596.838334        0.0058
BFGS:   43 15:59:35 -1905596.838346        0.0053
BFGS:   44 16:00:00 -1905596.838357        0.0026
BFGS:   45 16:00:24 -1905596.838365        0.0024
BFGS:   46 16:00:49 -1905596.838373        0.0039
BFGS:   47 16:01:13 -1905596.838382        0.0046
BFGS:   48 16:01:39 -1905596.838391        0.0039
BFGS:   49 16:02:04 -1905596.838398        0.0025
BFGS:   50 16:02:28 -1905596.838403        0.0023
BFGS:   51 16:02:52 -1905596.838409        0.0034
BFGS:   52 16:03:17 -1905596.838416        0.0036
BFGS:   53 16:03:42 -1905596.838422        0.0034
BFGS:   54 16:04:07 -1905596.838427        0.0017
BFGS:   55 16:04:31 -1905596.838431        0.0023
BFGS:   56 16:04:55 -1905596.838436        0.0025
BFGS:   57 16:05:20 -1905596.838441        0.0029
BFGS:   58 16:05:45 -1905596.838445        0.0019
BFGS:   59 16:06:09 -1905596.838448        0.0015
BFGS:   60 16:06:33 -1905596.838451        0.0017
BFGS:   61 16:06:58 -1905596.838455        0.0026
BFGS:   62 16:07:22 -1905596.838458        0.0023
BFGS:   63 16:07:46 -1905596.838461        0.0015
BFGS:   64 16:08:11 -1905596.838463        0.0010
BFGS:   65 16:08:35 -1905596.838466        0.0021
BFGS:   66 16:09:00 -1905596.838468        0.0025
BFGS:   67 16:09:25 -1905596.838471        0.0019
BFGS:   68 16:09:49 -1905596.838473        0.0012
BFGS:   69 16:10:14 -1905596.838475        0.0012
BFGS:   70 16:10:39 -1905596.838476        0.0020
BFGS:   71 16:11:03 -1905596.838478        0.0020
BFGS:   72 16:11:27 -1905596.838480        0.0015
BFGS:   73 16:11:52 -1905596.838482        0.0010
38 38 186 78 108
Combined bilayer energy = -1905596.8384816297
Energy cost per unit length : 0.08656171205244717
Prev_energy - Current_energy = 0.0006835021421222054
      Step     Time          Energy         fmax
BFGS:    0 16:11:52 -1905596.838482        0.1422
BFGS:    1 16:12:14 -1905596.839436        0.0933
BFGS:    2 16:12:39 -1905596.840416        0.0357
BFGS:    3 16:13:04 -1905596.840696        0.0365
BFGS:    4 16:13:28 -1905596.841856        0.0508
BFGS:    5 16:13:52 -1905596.842311        0.0367
BFGS:    6 16:14:17 -1905596.842541        0.0167
BFGS:    7 16:14:41 -1905596.842669        0.0146
BFGS:    8 16:15:06 -1905596.842877        0.0255
BFGS:    9 16:15:30 -1905596.843095        0.0285
BFGS:   10 16:15:55 -1905596.843270        0.0157
BFGS:   11 16:16:19 -1905596.843378        0.0118
BFGS:   12 16:16:43 -1905596.843471        0.0124
BFGS:   13 16:17:08 -1905596.843577        0.0180
BFGS:   14 16:17:32 -1905596.843683        0.0159
BFGS:   15 16:17:56 -1905596.843766        0.0123
BFGS:   16 16:18:20 -1905596.843830        0.0089
BFGS:   17 16:18:44 -1905596.843896        0.0128
BFGS:   18 16:19:08 -1905596.843973        0.0141
BFGS:   19 16:19:33 -1905596.844047        0.0165
BFGS:   20 16:19:58 -1905596.844102        0.0112
BFGS:   21 16:20:22 -1905596.844143        0.0072
BFGS:   22 16:20:46 -1905596.844186        0.0083
BFGS:   23 16:21:09 -1905596.844241        0.0141
BFGS:   24 16:21:34 -1905596.844300        0.0154
BFGS:   25 16:21:59 -1905596.844348        0.0090
BFGS:   26 16:22:23 -1905596.844382        0.0057
BFGS:   27 16:22:47 -1905596.844415        0.0076
BFGS:   28 16:23:11 -1905596.844454        0.0122
BFGS:   29 16:23:35 -1905596.844497        0.0110
BFGS:   30 16:24:00 -1905596.844535        0.0054
BFGS:   31 16:24:24 -1905596.844567        0.0054
BFGS:   32 16:24:49 -1905596.844598        0.0099
BFGS:   33 16:25:14 -1905596.844634        0.0115
BFGS:   34 16:25:38 -1905596.844668        0.0072
BFGS:   35 16:26:03 -1905596.844697        0.0047
BFGS:   36 16:26:28 -1905596.844722        0.0071
BFGS:   37 16:26:53 -1905596.844751        0.0114
BFGS:   38 16:27:18 -1905596.844786        0.0110
BFGS:   39 16:27:43 -1905596.844818        0.0055
BFGS:   40 16:28:07 -1905596.844843        0.0043
BFGS:   41 16:28:31 -1905596.844866        0.0073
BFGS:   42 16:28:55 -1905596.844892        0.0098
BFGS:   43 16:29:21 -1905596.844921        0.0080
BFGS:   44 16:29:45 -1905596.844948        0.0042
BFGS:   45 16:30:09 -1905596.844970        0.0039
BFGS:   46 16:30:34 -1905596.844993        0.0070
BFGS:   47 16:30:58 -1905596.845019        0.0078
BFGS:   48 16:31:24 -1905596.845045        0.0063
BFGS:   49 16:31:48 -1905596.845067        0.0049
BFGS:   50 16:32:13 -1905596.845086        0.0040
BFGS:   51 16:32:38 -1905596.845107        0.0059
BFGS:   52 16:33:02 -1905596.845132        0.0071
BFGS:   53 16:33:27 -1905596.845156        0.0066
BFGS:   54 16:33:52 -1905596.845177        0.0041
BFGS:   55 16:34:17 -1905596.845197        0.0043
BFGS:   56 16:34:41 -1905596.845218        0.0048
BFGS:   57 16:35:06 -1905596.845241        0.0063
BFGS:   58 16:35:30 -1905596.845264        0.0052
BFGS:   59 16:35:55 -1905596.845282        0.0030
BFGS:   60 16:36:19 -1905596.845300        0.0036
BFGS:   61 16:36:43 -1905596.845320        0.0059
BFGS:   62 16:37:08 -1905596.845343        0.0067
BFGS:   63 16:37:33 -1905596.845363        0.0047
BFGS:   64 16:37:57 -1905596.845380        0.0031
BFGS:   65 16:38:23 -1905596.845394        0.0042
BFGS:   66 16:38:47 -1905596.845411        0.0065
BFGS:   67 16:39:12 -1905596.845430        0.0060
BFGS:   68 16:39:36 -1905596.845447        0.0043
BFGS:   69 16:40:01 -1905596.845461        0.0032
BFGS:   70 16:40:26 -1905596.845473        0.0047
BFGS:   71 16:40:50 -1905596.845488        0.0059
BFGS:   72 16:41:15 -1905596.845503        0.0052
BFGS:   73 16:41:39 -1905596.845516        0.0029
BFGS:   74 16:42:04 -1905596.845526        0.0029
BFGS:   75 16:42:29 -1905596.845536        0.0041
BFGS:   76 16:42:53 -1905596.845548        0.0053
BFGS:   77 16:43:19 -1905596.845559        0.0041
BFGS:   78 16:43:43 -1905596.845568        0.0019
BFGS:   79 16:44:08 -1905596.845576        0.0022
BFGS:   80 16:44:33 -1905596.845584        0.0043
BFGS:   81 16:44:57 -1905596.845592        0.0046
BFGS:   82 16:45:22 -1905596.845600        0.0025
BFGS:   83 16:45:48 -1905596.845607        0.0016
BFGS:   84 16:46:13 -1905596.845612        0.0027
BFGS:   85 16:46:37 -1905596.845618        0.0038
BFGS:   86 16:47:02 -1905596.845624        0.0032
BFGS:   87 16:47:26 -1905596.845629        0.0020
BFGS:   88 16:47:50 -1905596.845633        0.0014
BFGS:   89 16:48:15 -1905596.845637        0.0024
BFGS:   90 16:48:40 -1905596.845641        0.0027
BFGS:   91 16:49:06 -1905596.845645        0.0025
BFGS:   92 16:49:30 -1905596.845649        0.0016
BFGS:   93 16:49:55 -1905596.845651        0.0014
BFGS:   94 16:50:20 -1905596.845654        0.0020
BFGS:   95 16:50:45 -1905596.845657        0.0025
BFGS:   96 16:51:10 -1905596.845660        0.0021
BFGS:   97 16:51:35 -1905596.845662        0.0010
BFGS:   98 16:51:59 -1905596.845664        0.0012
BFGS:   99 16:52:23 -1905596.845665        0.0019
BFGS:  100 16:52:47 -1905596.845667        0.0021
BFGS:  101 16:53:12 -1905596.845669        0.0014
BFGS:  102 16:53:36 -1905596.845670        0.0009
38 37 186 77 109
Combined bilayer energy = -1905596.8456703734
Energy cost per unit length : 0.0877454776075621
Prev_energy - Current_energy = 0.0011837655551149295
      Step     Time          Energy         fmax
BFGS:    0 16:53:36 -1905596.845670        0.1529
BFGS:    1 16:53:59 -1905596.846750        0.1000
BFGS:    2 16:54:23 -1905596.847860        0.0373
BFGS:    3 16:54:48 -1905596.848179        0.0382
BFGS:    4 16:55:12 -1905596.849469        0.0533
BFGS:    5 16:55:37 -1905596.849971        0.0379
BFGS:    6 16:56:02 -1905596.850227        0.0177
BFGS:    7 16:56:27 -1905596.850373        0.0157
BFGS:    8 16:56:51 -1905596.850603        0.0263
BFGS:    9 16:57:15 -1905596.850837        0.0282
BFGS:   10 16:57:40 -1905596.851022        0.0149
BFGS:   11 16:58:04 -1905596.851137        0.0126
BFGS:   12 16:58:29 -1905596.851238        0.0130
BFGS:   13 16:58:53 -1905596.851349        0.0178
BFGS:   14 16:59:17 -1905596.851458        0.0177
BFGS:   15 16:59:41 -1905596.851542        0.0126
BFGS:   16 17:00:06 -1905596.851606        0.0098
BFGS:   17 17:00:30 -1905596.851671        0.0115
BFGS:   18 17:00:54 -1905596.851743        0.0151
BFGS:   19 17:01:18 -1905596.851811        0.0161
BFGS:   20 17:01:43 -1905596.851862        0.0099
BFGS:   21 17:02:07 -1905596.851899        0.0067
BFGS:   22 17:02:32 -1905596.851937        0.0073
BFGS:   23 17:02:57 -1905596.851984        0.0129
BFGS:   24 17:03:22 -1905596.852032        0.0124
BFGS:   25 17:03:47 -1905596.852068        0.0064
BFGS:   26 17:04:11 -1905596.852094        0.0046
BFGS:   27 17:04:36 -1905596.852119        0.0067
BFGS:   28 17:05:00 -1905596.852148        0.0092
BFGS:   29 17:05:25 -1905596.852179        0.0074
BFGS:   30 17:05:49 -1905596.852203        0.0049
BFGS:   31 17:06:14 -1905596.852222        0.0041
BFGS:   32 17:06:40 -1905596.852241        0.0067
BFGS:   33 17:07:05 -1905596.852263        0.0073
BFGS:   34 17:07:30 -1905596.852283        0.0058
BFGS:   35 17:07:54 -1905596.852298        0.0036
BFGS:   36 17:08:19 -1905596.852311        0.0049
BFGS:   37 17:08:43 -1905596.852327        0.0065
BFGS:   38 17:09:07 -1905596.852345        0.0074
BFGS:   39 17:09:32 -1905596.852361        0.0045
BFGS:   40 17:09:56 -1905596.852372        0.0024
BFGS:   41 17:10:21 -1905596.852382        0.0039
BFGS:   42 17:10:45 -1905596.852394        0.0059
BFGS:   43 17:11:09 -1905596.852406        0.0054
BFGS:   44 17:11:33 -1905596.852417        0.0027
BFGS:   45 17:11:57 -1905596.852426        0.0025
BFGS:   46 17:12:22 -1905596.852434        0.0040
BFGS:   47 17:12:46 -1905596.852443        0.0047
BFGS:   48 17:13:10 -1905596.852452        0.0039
BFGS:   49 17:13:35 -1905596.852459        0.0026
BFGS:   50 17:13:59 -1905596.852465        0.0024
BFGS:   51 17:14:24 -1905596.852471        0.0035
BFGS:   52 17:14:49 -1905596.852478        0.0037
BFGS:   53 17:15:14 -1905596.852485        0.0034
BFGS:   54 17:15:38 -1905596.852490        0.0017
BFGS:   55 17:16:04 -1905596.852494        0.0024
BFGS:   56 17:16:28 -1905596.852499        0.0025
BFGS:   57 17:16:52 -1905596.852503        0.0028
BFGS:   58 17:17:17 -1905596.852508        0.0019
BFGS:   59 17:17:41 -1905596.852511        0.0016
BFGS:   60 17:18:05 -1905596.852514        0.0018
BFGS:   61 17:18:29 -1905596.852518        0.0026
BFGS:   62 17:18:53 -1905596.852521        0.0022
BFGS:   63 17:19:17 -1905596.852524        0.0014
BFGS:   64 17:19:43 -1905596.852527        0.0011
BFGS:   65 17:20:07 -1905596.852529        0.0021
BFGS:   66 17:20:32 -1905596.852531        0.0024
BFGS:   67 17:20:56 -1905596.852534        0.0018
BFGS:   68 17:21:20 -1905596.852536        0.0011
BFGS:   69 17:21:45 -1905596.852538        0.0013
BFGS:   70 17:22:10 -1905596.852540        0.0020
BFGS:   71 17:22:34 -1905596.852542        0.0019
BFGS:   72 17:22:58 -1905596.852543        0.0014
BFGS:   73 17:23:23 -1905596.852545        0.0010
38 37 186 77 109
Combined bilayer energy = -1905596.8525447734
Energy cost per unit length : 0.08712266589687631
Prev_energy - Current_energy = 0.0006228117106857889
      Step     Time          Energy         fmax
BFGS:    0 17:23:23 -1905596.852545        0.1374
BFGS:    1 17:23:46 -1905596.853431        0.0901
BFGS:    2 17:24:10 -1905596.854342        0.0345
BFGS:    3 17:24:35 -1905596.854602        0.0353
BFGS:    4 17:24:59 -1905596.855677        0.0489
BFGS:    5 17:25:23 -1905596.856098        0.0352
BFGS:    6 17:25:48 -1905596.856310        0.0159
BFGS:    7 17:26:13 -1905596.856429        0.0140
BFGS:    8 17:26:38 -1905596.856623        0.0246
BFGS:    9 17:27:02 -1905596.856825        0.0273
BFGS:   10 17:27:26 -1905596.856987        0.0149
BFGS:   11 17:27:49 -1905596.857087        0.0116
BFGS:   12 17:28:13 -1905596.857175        0.0121
BFGS:   13 17:28:38 -1905596.857275        0.0175
BFGS:   14 17:29:01 -1905596.857374        0.0154
BFGS:   15 17:29:25 -1905596.857451        0.0118
BFGS:   16 17:29:51 -1905596.857511        0.0086
BFGS:   17 17:30:16 -1905596.857573        0.0125
BFGS:   18 17:30:41 -1905596.857645        0.0138
BFGS:   19 17:31:05 -1905596.857715        0.0160
BFGS:   20 17:31:29 -1905596.857767        0.0108
BFGS:   21 17:31:56 -1905596.857806        0.0071
BFGS:   22 17:32:21 -1905596.857846        0.0082
BFGS:   23 17:32:45 -1905596.857897        0.0138
BFGS:   24 17:33:09 -1905596.857953        0.0149
BFGS:   25 17:33:33 -1905596.857998        0.0086
BFGS:   26 17:33:58 -1905596.858030        0.0054
BFGS:   27 17:34:23 -1905596.858061        0.0074
BFGS:   28 17:34:48 -1905596.858097        0.0119
BFGS:   29 17:35:13 -1905596.858138        0.0105
BFGS:   30 17:35:37 -1905596.858174        0.0052
BFGS:   31 17:36:02 -1905596.858203        0.0053
BFGS:   32 17:36:27 -1905596.858233        0.0097
BFGS:   33 17:36:51 -1905596.858266        0.0111
BFGS:   34 17:37:16 -1905596.858298        0.0069
BFGS:   35 17:37:40 -1905596.858325        0.0045
BFGS:   36 17:38:04 -1905596.858348        0.0070
BFGS:   37 17:38:29 -1905596.858376        0.0110
BFGS:   38 17:38:53 -1905596.858407        0.0104
BFGS:   39 17:39:17 -1905596.858437        0.0052
BFGS:   40 17:39:41 -1905596.858460        0.0040
BFGS:   41 17:40:06 -1905596.858481        0.0071
BFGS:   42 17:40:30 -1905596.858505        0.0094
BFGS:   43 17:40:55 -1905596.858532        0.0075
BFGS:   44 17:41:19 -1905596.858556        0.0039
BFGS:   45 17:41:43 -1905596.858576        0.0037
BFGS:   46 17:42:08 -1905596.858597        0.0067
BFGS:   47 17:42:32 -1905596.858621        0.0073
BFGS:   48 17:42:57 -1905596.858644        0.0058
BFGS:   49 17:43:21 -1905596.858664        0.0045
BFGS:   50 17:43:45 -1905596.858682        0.0040
BFGS:   51 17:44:10 -1905596.858702        0.0059
BFGS:   52 17:44:35 -1905596.858725        0.0068
BFGS:   53 17:44:59 -1905596.858747        0.0062
BFGS:   54 17:45:23 -1905596.858767        0.0036
BFGS:   55 17:45:47 -1905596.858784        0.0043
BFGS:   56 17:46:12 -1905596.858804        0.0047
BFGS:   57 17:46:37 -1905596.858825        0.0059
BFGS:   58 17:47:02 -1905596.858845        0.0046
BFGS:   59 17:47:27 -1905596.858861        0.0029
BFGS:   60 17:47:52 -1905596.858877        0.0035
BFGS:   61 17:48:16 -1905596.858894        0.0056
BFGS:   62 17:48:41 -1905596.858914        0.0060
BFGS:   63 17:49:06 -1905596.858931        0.0042
BFGS:   64 17:49:30 -1905596.858945        0.0027
BFGS:   65 17:49:56 -1905596.858958        0.0041
BFGS:   66 17:50:20 -1905596.858973        0.0060
BFGS:   67 17:50:45 -1905596.858988        0.0052
BFGS:   68 17:51:09 -1905596.859002        0.0037
BFGS:   69 17:51:34 -1905596.859013        0.0031
BFGS:   70 17:51:59 -1905596.859024        0.0045
BFGS:   71 17:52:24 -1905596.859036        0.0053
BFGS:   72 17:52:48 -1905596.859048        0.0045
BFGS:   73 17:53:12 -1905596.859058        0.0022
BFGS:   74 17:53:37 -1905596.859066        0.0027
BFGS:   75 17:54:01 -1905596.859075        0.0038
BFGS:   76 17:54:25 -1905596.859084        0.0048
BFGS:   77 17:54:50 -1905596.859093        0.0034
BFGS:   78 17:55:14 -1905596.859100        0.0017
BFGS:   79 17:55:39 -1905596.859106        0.0023
BFGS:   80 17:56:03 -1905596.859112        0.0041
BFGS:   81 17:56:27 -1905596.859119        0.0040
BFGS:   82 17:56:52 -1905596.859125        0.0020
BFGS:   83 17:57:16 -1905596.859130        0.0014
BFGS:   84 17:57:41 -1905596.859134        0.0026
BFGS:   85 17:58:06 -1905596.859139        0.0035
BFGS:   86 17:58:32 -1905596.859143        0.0027
BFGS:   87 17:58:56 -1905596.859147        0.0016
BFGS:   88 17:59:21 -1905596.859150        0.0013
BFGS:   89 17:59:45 -1905596.859153        0.0022
BFGS:   90 18:00:10 -1905596.859156        0.0024
BFGS:   91 18:00:34 -1905596.859159        0.0021
BFGS:   92 18:00:58 -1905596.859162        0.0013
BFGS:   93 18:01:22 -1905596.859164        0.0013
BFGS:   94 18:01:45 -1905596.859166        0.0018
BFGS:   95 18:02:10 -1905596.859168        0.0023
BFGS:   96 18:02:34 -1905596.859170        0.0017
BFGS:   97 18:02:58 -1905596.859172        0.0010
37 37 186 76 110
Combined bilayer energy = -1905596.8591716592
Energy cost per unit length : 0.08835733504006263
Prev_energy - Current_energy = 0.0012346691431863177
      Step     Time          Energy         fmax
BFGS:    0 18:02:58 -1905596.859172        0.1464
BFGS:    1 18:03:21 -1905596.860165        0.0959
BFGS:    2 18:03:45 -1905596.861190        0.0360
BFGS:    3 18:04:10 -1905596.861484        0.0367
BFGS:    4 18:04:34 -1905596.862680        0.0513
BFGS:    5 18:04:58 -1905596.863144        0.0364
BFGS:    6 18:05:22 -1905596.863380        0.0172
BFGS:    7 18:05:47 -1905596.863513        0.0151
BFGS:    8 18:06:12 -1905596.863727        0.0254
BFGS:    9 18:06:36 -1905596.863947        0.0278
BFGS:   10 18:07:00 -1905596.864123        0.0152
BFGS:   11 18:07:24 -1905596.864231        0.0122
BFGS:   12 18:07:48 -1905596.864322        0.0119
BFGS:   13 18:08:12 -1905596.864423        0.0170
BFGS:   14 18:08:36 -1905596.864525        0.0173
BFGS:   15 18:09:01 -1905596.864605        0.0124
BFGS:   16 18:09:25 -1905596.864666        0.0099
BFGS:   17 18:09:50 -1905596.864727        0.0108
BFGS:   18 18:10:14 -1905596.864794        0.0146
BFGS:   19 18:10:38 -1905596.864858        0.0156
BFGS:   20 18:11:03 -1905596.864905        0.0097
BFGS:   21 18:11:27 -1905596.864941        0.0065
BFGS:   22 18:11:50 -1905596.864978        0.0071
BFGS:   23 18:12:15 -1905596.865022        0.0125
BFGS:   24 18:12:39 -1905596.865067        0.0121
BFGS:   25 18:13:04 -1905596.865103        0.0065
BFGS:   26 18:13:28 -1905596.865127        0.0045
BFGS:   27 18:13:52 -1905596.865151        0.0064
BFGS:   28 18:14:17 -1905596.865179        0.0089
BFGS:   29 18:14:42 -1905596.865208        0.0074
BFGS:   30 18:15:06 -1905596.865233        0.0048
BFGS:   31 18:15:30 -1905596.865251        0.0041
BFGS:   32 18:15:54 -1905596.865270        0.0064
BFGS:   33 18:16:18 -1905596.865290        0.0071
BFGS:   34 18:16:43 -1905596.865310        0.0058
BFGS:   35 18:17:07 -1905596.865325        0.0035
BFGS:   36 18:17:32 -1905596.865338        0.0049
BFGS:   37 18:17:56 -1905596.865353        0.0064
BFGS:   38 18:18:21 -1905596.865371        0.0073
BFGS:   39 18:18:46 -1905596.865386        0.0045
BFGS:   40 18:19:10 -1905596.865398        0.0025
BFGS:   41 18:19:34 -1905596.865408        0.0040
BFGS:   42 18:19:59 -1905596.865419        0.0059
BFGS:   43 18:20:23 -1905596.865432        0.0054
BFGS:   44 18:20:48 -1905596.865443        0.0027
BFGS:   45 18:21:12 -1905596.865451        0.0025
BFGS:   46 18:21:37 -1905596.865460        0.0041
BFGS:   47 18:22:02 -1905596.865469        0.0048
BFGS:   48 18:22:26 -1905596.865478        0.0037
BFGS:   49 18:22:51 -1905596.865485        0.0024
BFGS:   50 18:23:15 -1905596.865491        0.0025
BFGS:   51 18:23:39 -1905596.865497        0.0037
BFGS:   52 18:24:04 -1905596.865504        0.0036
BFGS:   53 18:24:29 -1905596.865511        0.0033
BFGS:   54 18:24:53 -1905596.865516        0.0016
BFGS:   55 18:25:17 -1905596.865520        0.0025
BFGS:   56 18:25:42 -1905596.865525        0.0027
BFGS:   57 18:26:07 -1905596.865530        0.0028
BFGS:   58 18:26:31 -1905596.865534        0.0019
BFGS:   59 18:26:55 -1905596.865537        0.0016
BFGS:   60 18:27:20 -1905596.865541        0.0019
BFGS:   61 18:27:45 -1905596.865544        0.0026
BFGS:   62 18:28:10 -1905596.865548        0.0023
BFGS:   63 18:28:33 -1905596.865551        0.0014
BFGS:   64 18:28:58 -1905596.865553        0.0011
BFGS:   65 18:29:23 -1905596.865555        0.0021
BFGS:   66 18:29:47 -1905596.865558        0.0025
BFGS:   67 18:30:11 -1905596.865561        0.0018
BFGS:   68 18:30:36 -1905596.865563        0.0012
BFGS:   69 18:31:02 -1905596.865565        0.0013
BFGS:   70 18:31:26 -1905596.865566        0.0020
BFGS:   71 18:31:51 -1905596.865568        0.0019
BFGS:   72 18:32:16 -1905596.865570        0.0015
BFGS:   73 18:32:40 -1905596.865571        0.0010
37 37 186 76 110
Combined bilayer energy = -1905596.865571487
Energy cost per unit length : 0.08777751897250592
Prev_energy - Current_energy = 0.0005798160675567071
      Step     Time          Energy         fmax
BFGS:    0 18:32:40 -1905596.865571        0.1327
BFGS:    1 18:33:03 -1905596.866397        0.0871
BFGS:    2 18:33:27 -1905596.867248        0.0333
BFGS:    3 18:33:51 -1905596.867491        0.0341
BFGS:    4 18:34:15 -1905596.868501        0.0475
BFGS:    5 18:34:39 -1905596.868897        0.0343
BFGS:    6 18:35:04 -1905596.869097        0.0154
BFGS:    7 18:35:28 -1905596.869210        0.0135
BFGS:    8 18:35:52 -1905596.869392        0.0238
BFGS:    9 18:36:16 -1905596.869583        0.0265
BFGS:   10 18:36:41 -1905596.869736        0.0145
BFGS:   11 18:37:06 -1905596.869831        0.0113
BFGS:   12 18:37:30 -1905596.869913        0.0118
BFGS:   13 18:37:54 -1905596.870008        0.0171
BFGS:   14 18:38:19 -1905596.870103        0.0150
BFGS:   15 18:38:43 -1905596.870176        0.0115
BFGS:   16 18:39:08 -1905596.870232        0.0084
BFGS:   17 18:39:33 -1905596.870291        0.0122
BFGS:   18 18:39:57 -1905596.870360        0.0134
BFGS:   19 18:40:21 -1905596.870427        0.0156
BFGS:   20 18:40:46 -1905596.870476        0.0106
BFGS:   21 18:41:10 -1905596.870513        0.0069
BFGS:   22 18:41:35 -1905596.870551        0.0080
BFGS:   23 18:41:59 -1905596.870600        0.0133
BFGS:   24 18:42:23 -1905596.870652        0.0145
BFGS:   25 18:42:47 -1905596.870695        0.0084
BFGS:   26 18:43:11 -1905596.870726        0.0054
BFGS:   27 18:43:36 -1905596.870755        0.0072
BFGS:   28 18:44:00 -1905596.870790        0.0115
BFGS:   29 18:44:25 -1905596.870828        0.0102
BFGS:   30 18:44:49 -1905596.870862        0.0050
BFGS:   31 18:45:14 -1905596.870890        0.0051
BFGS:   32 18:45:39 -1905596.870918        0.0094
BFGS:   33 18:46:03 -1905596.870949        0.0108
BFGS:   34 18:46:27 -1905596.870980        0.0067
BFGS:   35 18:46:52 -1905596.871005        0.0043
BFGS:   36 18:47:16 -1905596.871027        0.0067
BFGS:   37 18:47:40 -1905596.871052        0.0105
BFGS:   38 18:48:05 -1905596.871082        0.0100
BFGS:   39 18:48:29 -1905596.871109        0.0050
BFGS:   40 18:48:53 -1905596.871131        0.0039
BFGS:   41 18:49:17 -1905596.871150        0.0069
BFGS:   42 18:49:42 -1905596.871173        0.0090
BFGS:   43 18:50:06 -1905596.871197        0.0071
BFGS:   44 18:50:31 -1905596.871219        0.0038
BFGS:   45 18:50:56 -1905596.871238        0.0035
BFGS:   46 18:51:20 -1905596.871257        0.0065
BFGS:   47 18:51:44 -1905596.871279        0.0071
BFGS:   48 18:52:09 -1905596.871301        0.0057
BFGS:   49 18:52:34 -1905596.871321        0.0045
BFGS:   50 18:52:58 -1905596.871338        0.0039
BFGS:   51 18:53:22 -1905596.871357        0.0056
BFGS:   52 18:53:46 -1905596.871379        0.0066
BFGS:   53 18:54:10 -1905596.871399        0.0059
BFGS:   54 18:54:35 -1905596.871417        0.0034
BFGS:   55 18:54:59 -1905596.871433        0.0041
BFGS:   56 18:55:24 -1905596.871451        0.0045
BFGS:   57 18:55:48 -1905596.871471        0.0056
BFGS:   58 18:56:13 -1905596.871488        0.0043
BFGS:   59 18:56:38 -1905596.871503        0.0027
BFGS:   60 18:57:03 -1905596.871517        0.0033
BFGS:   61 18:57:27 -1905596.871532        0.0053
BFGS:   62 18:57:52 -1905596.871549        0.0056
