Starting calculations for AP-MoS2/MoS2
      Step     Time          Energy         fmax
BFGS:   65 18:39:50 -1905596.950107        0.0025
BFGS:   66 18:40:23 -1905596.950111        0.0030
BFGS:   67 18:40:54 -1905596.950115        0.0021
BFGS:   68 18:41:26 -1905596.950118        0.0014
BFGS:   69 18:41:58 -1905596.950120        0.0016
BFGS:   70 18:42:29 -1905596.950123        0.0024
BFGS:   71 18:43:04 -1905596.950126        0.0023
BFGS:   72 18:43:36 -1905596.950128        0.0016
BFGS:   73 18:44:07 -1905596.950130        0.0012
BFGS:   74 18:44:39 -1905596.950132        0.0014
BFGS:   75 18:45:12 -1905596.950134        0.0019
BFGS:   76 18:45:44 -1905596.950136        0.0018
BFGS:   77 18:46:17 -1905596.950138        0.0011
BFGS:   78 18:46:49 -1905596.950139        0.0007
36 35 186 73 113
Combined bilayer energy = -1905596.9501393957
Energy cost per unit length : 0.08562094561667914
Prev_energy - Current_energy = 0.0004330337096567216
      Step     Time          Energy         fmax
BFGS:    0 18:46:49 -1905596.950139        0.1189
BFGS:    1 18:47:19 -1905596.950817        0.0779
BFGS:    2 18:47:51 -1905596.951506        0.0295
BFGS:    3 18:48:23 -1905596.951700        0.0301
BFGS:    4 18:48:56 -1905596.952517        0.0419
BFGS:    5 18:49:27 -1905596.952836        0.0303
BFGS:    6 18:50:00 -1905596.952998        0.0138
BFGS:    7 18:50:32 -1905596.953090        0.0121
BFGS:    8 18:51:04 -1905596.953239        0.0210
BFGS:    9 18:51:35 -1905596.953394        0.0233
BFGS:   10 18:52:08 -1905596.953518        0.0126
BFGS:   11 18:52:40 -1905596.953596        0.0098
BFGS:   12 18:53:12 -1905596.953664        0.0105
BFGS:   13 18:53:44 -1905596.953741        0.0150
BFGS:   14 18:54:16 -1905596.953819        0.0135
BFGS:   15 18:54:49 -1905596.953879        0.0102
BFGS:   16 18:55:20 -1905596.953925        0.0074
BFGS:   17 18:55:52 -1905596.953973        0.0107
BFGS:   18 18:56:25 -1905596.954028        0.0120
BFGS:   19 18:56:58 -1905596.954082        0.0138
BFGS:   20 18:57:30 -1905596.954122        0.0092
BFGS:   21 18:58:01 -1905596.954152        0.0061
BFGS:   22 18:58:34 -1905596.954182        0.0069
BFGS:   23 18:59:06 -1905596.954221        0.0117
BFGS:   24 18:59:38 -1905596.954262        0.0124
BFGS:   25 19:00:11 -1905596.954295        0.0070
BFGS:   26 19:00:42 -1905596.954319        0.0044
BFGS:   27 19:01:15 -1905596.954341        0.0064
BFGS:   28 19:01:48 -1905596.954367        0.0098
BFGS:   29 19:02:20 -1905596.954396        0.0084
BFGS:   30 19:02:53 -1905596.954421        0.0043
BFGS:   31 19:03:24 -1905596.954441        0.0043
BFGS:   32 19:03:57 -1905596.954461        0.0080
BFGS:   33 19:04:28 -1905596.954483        0.0087
BFGS:   34 19:05:00 -1905596.954504        0.0051
BFGS:   35 19:05:32 -1905596.954521        0.0035
BFGS:   36 19:06:04 -1905596.954536        0.0057
BFGS:   37 19:06:37 -1905596.954554        0.0086
BFGS:   38 19:07:10 -1905596.954574        0.0078
BFGS:   39 19:07:42 -1905596.954593        0.0040
BFGS:   40 19:08:13 -1905596.954607        0.0030
BFGS:   41 19:08:47 -1905596.954621        0.0059
BFGS:   42 19:09:18 -1905596.954637        0.0074
BFGS:   43 19:09:49 -1905596.954654        0.0056
BFGS:   44 19:10:21 -1905596.954669        0.0030
BFGS:   45 19:10:53 -1905596.954682        0.0029
BFGS:   46 19:11:25 -1905596.954695        0.0052
BFGS:   47 19:11:57 -1905596.954709        0.0054
BFGS:   48 19:12:28 -1905596.954723        0.0046
BFGS:   49 19:13:01 -1905596.954735        0.0033
BFGS:   50 19:13:32 -1905596.954745        0.0029
BFGS:   51 19:14:04 -1905596.954755        0.0039
BFGS:   52 19:14:36 -1905596.954767        0.0049
BFGS:   53 19:15:09 -1905596.954777        0.0041
BFGS:   54 19:15:41 -1905596.954786        0.0022
BFGS:   55 19:16:13 -1905596.954794        0.0027
BFGS:   56 19:16:44 -1905596.954802        0.0032
BFGS:   57 19:17:16 -1905596.954811        0.0037
BFGS:   58 19:17:47 -1905596.954819        0.0024
BFGS:   59 19:18:18 -1905596.954825        0.0019
BFGS:   60 19:18:50 -1905596.954830        0.0020
BFGS:   61 19:19:22 -1905596.954837        0.0034
BFGS:   62 19:19:54 -1905596.954843        0.0031
BFGS:   63 19:20:26 -1905596.954849        0.0022
BFGS:   64 19:20:57 -1905596.954853        0.0015
BFGS:   65 19:21:30 -1905596.954857        0.0026
BFGS:   66 19:22:01 -1905596.954861        0.0031
BFGS:   67 19:22:32 -1905596.954866        0.0026
BFGS:   68 19:23:05 -1905596.954869        0.0016
BFGS:   69 19:23:36 -1905596.954872        0.0019
BFGS:   70 19:24:10 -1905596.954875        0.0023
BFGS:   71 19:24:43 -1905596.954878        0.0025
BFGS:   72 19:25:14 -1905596.954881        0.0019
BFGS:   73 19:25:47 -1905596.954883        0.0010
35 35 186 72 114
Combined bilayer energy = -1905596.9548830513
Energy cost per unit length : 0.08702623296254637
Prev_energy - Current_energy = 0.0014052873458672288
      Step     Time          Energy         fmax
BFGS:    0 19:25:47 -1905596.954883        0.1184
BFGS:    1 19:26:16 -1905596.955557        0.0776
BFGS:    2 19:26:48 -1905596.956258        0.0293
BFGS:    3 19:27:21 -1905596.956462        0.0300
BFGS:    4 19:27:52 -1905596.957285        0.0418
BFGS:    5 19:28:23 -1905596.957607        0.0298
BFGS:    6 19:28:55 -1905596.957774        0.0140
BFGS:    7 19:29:28 -1905596.957870        0.0126
BFGS:    8 19:30:00 -1905596.958022        0.0211
BFGS:    9 19:30:31 -1905596.958179        0.0229
BFGS:   10 19:31:03 -1905596.958305        0.0125
BFGS:   11 19:31:35 -1905596.958383        0.0106
BFGS:   12 19:32:06 -1905596.958451        0.0103
BFGS:   13 19:32:37 -1905596.958528        0.0147
BFGS:   14 19:33:08 -1905596.958604        0.0146
BFGS:   15 19:33:40 -1905596.958665        0.0105
BFGS:   16 19:34:12 -1905596.958713        0.0088
BFGS:   17 19:34:44 -1905596.958760        0.0094
BFGS:   18 19:35:18 -1905596.958813        0.0126
BFGS:   19 19:35:49 -1905596.958864        0.0136
BFGS:   20 19:36:20 -1905596.958903        0.0085
BFGS:   21 19:36:53 -1905596.958933        0.0058
BFGS:   22 19:37:25 -1905596.958963        0.0061
BFGS:   23 19:37:57 -1905596.959000        0.0111
BFGS:   24 19:38:29 -1905596.959039        0.0110
BFGS:   25 19:39:03 -1905596.959070        0.0061
BFGS:   26 19:39:35 -1905596.959093        0.0043
BFGS:   27 19:40:08 -1905596.959114        0.0056
BFGS:   28 19:40:40 -1905596.959139        0.0081
BFGS:   29 19:41:11 -1905596.959167        0.0074
BFGS:   30 19:41:43 -1905596.959191        0.0047
BFGS:   31 19:42:15 -1905596.959209        0.0041
BFGS:   32 19:42:46 -1905596.959227        0.0060
BFGS:   33 19:43:19 -1905596.959248        0.0073
BFGS:   34 19:43:51 -1905596.959269        0.0063
BFGS:   35 19:44:23 -1905596.959284        0.0036
BFGS:   36 19:44:55 -1905596.959298        0.0045
BFGS:   37 19:45:26 -1905596.959313        0.0063
BFGS:   38 19:45:57 -1905596.959332        0.0077
BFGS:   39 19:46:29 -1905596.959350        0.0052
BFGS:   40 19:47:01 -1905596.959363        0.0026
BFGS:   41 19:47:32 -1905596.959375        0.0042
BFGS:   42 19:48:04 -1905596.959389        0.0064
BFGS:   43 19:48:34 -1905596.959404        0.0062
BFGS:   44 19:49:07 -1905596.959418        0.0030
BFGS:   45 19:49:39 -1905596.959430        0.0029
BFGS:   46 19:50:11 -1905596.959441        0.0045
BFGS:   47 19:50:44 -1905596.959453        0.0056
BFGS:   48 19:51:15 -1905596.959466        0.0040
BFGS:   49 19:51:46 -1905596.959476        0.0029
BFGS:   50 19:52:17 -1905596.959485        0.0028
BFGS:   51 19:52:49 -1905596.959494        0.0045
BFGS:   52 19:53:22 -1905596.959504        0.0042
BFGS:   53 19:53:52 -1905596.959514        0.0037
BFGS:   54 19:54:25 -1905596.959521        0.0020
BFGS:   55 19:54:57 -1905596.959528        0.0032
BFGS:   56 19:55:29 -1905596.959536        0.0036
BFGS:   57 19:56:01 -1905596.959544        0.0032
BFGS:   58 19:56:33 -1905596.959550        0.0022
BFGS:   59 19:57:05 -1905596.959556        0.0020
BFGS:   60 19:57:37 -1905596.959561        0.0027
BFGS:   61 19:58:08 -1905596.959567        0.0032
BFGS:   62 19:58:39 -1905596.959573        0.0028
BFGS:   63 19:59:12 -1905596.959578        0.0018
BFGS:   64 19:59:44 -1905596.959581        0.0016
BFGS:   65 20:00:17 -1905596.959585        0.0026
BFGS:   66 20:00:49 -1905596.959589        0.0031
BFGS:   67 20:01:21 -1905596.959594        0.0021
BFGS:   68 20:01:54 -1905596.959597        0.0015
BFGS:   69 20:02:26 -1905596.959600        0.0017
BFGS:   70 20:02:57 -1905596.959603        0.0025
BFGS:   71 20:03:28 -1905596.959606        0.0025
BFGS:   72 20:04:00 -1905596.959609        0.0018
BFGS:   73 20:04:32 -1905596.959611        0.0012
BFGS:   74 20:05:04 -1905596.959613        0.0014
BFGS:   75 20:05:36 -1905596.959615        0.0020
BFGS:   76 20:06:08 -1905596.959617        0.0020
BFGS:   77 20:06:42 -1905596.959619        0.0013
BFGS:   78 20:07:12 -1905596.959621        0.0009
35 35 186 72 114
Combined bilayer energy = -1905596.9596209913
Energy cost per unit length : 0.08659698177208278
Prev_energy - Current_energy = 0.00042925119046359483
      Step     Time          Energy         fmax
BFGS:    0 20:07:13 -1905596.959621        0.1185
BFGS:    1 20:07:42 -1905596.960297        0.0776
BFGS:    2 20:08:13 -1905596.960984        0.0294
BFGS:    3 20:08:45 -1905596.961177        0.0300
BFGS:    4 20:09:17 -1905596.961991        0.0417
BFGS:    5 20:09:48 -1905596.962309        0.0301
BFGS:    6 20:10:20 -1905596.962472        0.0138
BFGS:    7 20:10:52 -1905596.962565        0.0120
BFGS:    8 20:11:25 -1905596.962713        0.0210
BFGS:    9 20:11:57 -1905596.962868        0.0231
BFGS:   10 20:12:28 -1905596.962993        0.0124
BFGS:   11 20:13:00 -1905596.963071        0.0100
BFGS:   12 20:13:32 -1905596.963139        0.0105
BFGS:   13 20:14:04 -1905596.963216        0.0149
BFGS:   14 20:14:35 -1905596.963294        0.0136
BFGS:   15 20:15:06 -1905596.963354        0.0103
BFGS:   16 20:15:37 -1905596.963400        0.0076
BFGS:   17 20:16:09 -1905596.963447        0.0106
BFGS:   18 20:16:43 -1905596.963503        0.0120
BFGS:   19 20:17:14 -1905596.963557        0.0139
BFGS:   20 20:17:47 -1905596.963597        0.0092
BFGS:   21 20:18:17 -1905596.963626        0.0060
BFGS:   22 20:18:47 -1905596.963656        0.0067
BFGS:   23 20:19:19 -1905596.963694        0.0118
BFGS:   24 20:19:50 -1905596.963735        0.0125
BFGS:   25 20:20:22 -1905596.963768        0.0070
BFGS:   26 20:20:53 -1905596.963792        0.0043
BFGS:   27 20:21:24 -1905596.963813        0.0064
BFGS:   28 20:21:56 -1905596.963839        0.0099
BFGS:   29 20:22:29 -1905596.963868        0.0086
BFGS:   30 20:23:01 -1905596.963892        0.0042
BFGS:   31 20:23:32 -1905596.963912        0.0041
BFGS:   32 20:24:05 -1905596.963931        0.0078
BFGS:   33 20:24:37 -1905596.963953        0.0088
BFGS:   34 20:25:07 -1905596.963974        0.0054
BFGS:   35 20:25:39 -1905596.963991        0.0036
BFGS:   36 20:26:11 -1905596.964006        0.0056
BFGS:   37 20:26:44 -1905596.964025        0.0087
BFGS:   38 20:27:16 -1905596.964046        0.0084
BFGS:   39 20:27:47 -1905596.964066        0.0043
BFGS:   40 20:28:18 -1905596.964081        0.0032
BFGS:   41 20:28:50 -1905596.964095        0.0055
BFGS:   42 20:29:20 -1905596.964110        0.0074
BFGS:   43 20:29:52 -1905596.964128        0.0060
BFGS:   44 20:30:22 -1905596.964143        0.0030
BFGS:   45 20:30:54 -1905596.964156        0.0028
BFGS:   46 20:31:27 -1905596.964168        0.0049
BFGS:   47 20:31:59 -1905596.964182        0.0054
BFGS:   48 20:32:32 -1905596.964196        0.0048
BFGS:   49 20:33:04 -1905596.964208        0.0033
BFGS:   50 20:33:34 -1905596.964217        0.0026
BFGS:   51 20:34:06 -1905596.964227        0.0037
BFGS:   52 20:34:38 -1905596.964238        0.0049
BFGS:   53 20:35:09 -1905596.964249        0.0044
BFGS:   54 20:35:41 -1905596.964257        0.0024
BFGS:   55 20:36:13 -1905596.964265        0.0025
BFGS:   56 20:36:45 -1905596.964272        0.0030
BFGS:   57 20:37:17 -1905596.964280        0.0037
BFGS:   58 20:37:49 -1905596.964287        0.0027
BFGS:   59 20:38:21 -1905596.964293        0.0017
BFGS:   60 20:38:53 -1905596.964298        0.0018
BFGS:   61 20:39:25 -1905596.964304        0.0031
BFGS:   62 20:39:56 -1905596.964310        0.0031
BFGS:   63 20:40:27 -1905596.964315        0.0023
BFGS:   64 20:41:00 -1905596.964319        0.0014
BFGS:   65 20:41:31 -1905596.964323        0.0023
BFGS:   66 20:42:04 -1905596.964327        0.0029
BFGS:   67 20:42:35 -1905596.964331        0.0027
BFGS:   68 20:43:06 -1905596.964334        0.0017
BFGS:   69 20:43:37 -1905596.964337        0.0016
BFGS:   70 20:44:09 -1905596.964339        0.0020
BFGS:   71 20:44:41 -1905596.964342        0.0024
BFGS:   72 20:45:14 -1905596.964344        0.0020
BFGS:   73 20:45:46 -1905596.964346        0.0009
35 35 186 72 114
Combined bilayer energy = -1905596.9643464
Energy cost per unit length : 0.08616886589004394
Prev_energy - Current_energy = 0.00042811588203883755
      Step     Time          Energy         fmax
BFGS:    0 20:45:46 -1905596.964346        0.1175
BFGS:    1 20:46:18 -1905596.965015        0.0770
BFGS:    2 20:46:51 -1905596.965710        0.0291
BFGS:    3 20:47:24 -1905596.965911        0.0298
BFGS:    4 20:47:56 -1905596.966728        0.0415
BFGS:    5 20:48:31 -1905596.967048        0.0296
BFGS:    6 20:49:03 -1905596.967213        0.0139
BFGS:    7 20:49:35 -1905596.967308        0.0125
BFGS:    8 20:50:07 -1905596.967459        0.0209
BFGS:    9 20:50:40 -1905596.967615        0.0228
BFGS:   10 20:51:12 -1905596.967740        0.0125
BFGS:   11 20:51:43 -1905596.967818        0.0105
BFGS:   12 20:52:16 -1905596.967886        0.0102
BFGS:   13 20:52:48 -1905596.967962        0.0146
BFGS:   14 20:53:20 -1905596.968038        0.0145
BFGS:   15 20:53:52 -1905596.968099        0.0105
BFGS:   16 20:54:24 -1905596.968147        0.0087
BFGS:   17 20:54:57 -1905596.968194        0.0093
BFGS:   18 20:55:29 -1905596.968247        0.0126
BFGS:   19 20:56:02 -1905596.968298        0.0135
BFGS:   20 20:56:32 -1905596.968337        0.0085
BFGS:   21 20:57:04 -1905596.968367        0.0058
BFGS:   22 20:57:36 -1905596.968397        0.0061
BFGS:   23 20:58:09 -1905596.968434        0.0110
BFGS:   24 20:58:42 -1905596.968474        0.0109
BFGS:   25 20:59:13 -1905596.968506        0.0062
BFGS:   26 20:59:45 -1905596.968529        0.0042
BFGS:   27 21:00:16 -1905596.968550        0.0056
BFGS:   28 21:00:49 -1905596.968576        0.0080
BFGS:   29 21:01:21 -1905596.968604        0.0073
BFGS:   30 21:01:53 -1905596.968628        0.0047
BFGS:   31 21:02:25 -1905596.968647        0.0041
BFGS:   32 21:02:56 -1905596.968665        0.0061
BFGS:   33 21:03:28 -1905596.968687        0.0072
BFGS:   34 21:03:59 -1905596.968707        0.0061
BFGS:   35 21:04:31 -1905596.968724        0.0034
BFGS:   36 21:05:03 -1905596.968738        0.0047
BFGS:   37 21:05:34 -1905596.968754        0.0065
BFGS:   38 21:06:06 -1905596.968773        0.0077
BFGS:   39 21:06:39 -1905596.968791        0.0050
BFGS:   40 21:07:11 -1905596.968805        0.0028
BFGS:   41 21:07:43 -1905596.968818        0.0044
BFGS:   42 21:08:15 -1905596.968833        0.0066
BFGS:   43 21:08:47 -1905596.968849        0.0062
BFGS:   44 21:09:18 -1905596.968863        0.0029
BFGS:   45 21:09:50 -1905596.968876        0.0028
BFGS:   46 21:10:21 -1905596.968888        0.0049
BFGS:   47 21:10:53 -1905596.968901        0.0059
BFGS:   48 21:11:23 -1905596.968915        0.0040
BFGS:   49 21:11:57 -1905596.968925        0.0029
BFGS:   50 21:12:30 -1905596.968935        0.0031
BFGS:   51 21:13:05 -1905596.968945        0.0049
BFGS:   52 21:13:37 -1905596.968956        0.0044
BFGS:   53 21:14:10 -1905596.968967        0.0037
BFGS:   54 21:14:42 -1905596.968975        0.0020
BFGS:   55 21:15:14 -1905596.968982        0.0034
BFGS:   56 21:15:46 -1905596.968991        0.0039
BFGS:   57 21:16:17 -1905596.968999        0.0034
BFGS:   58 21:16:49 -1905596.969007        0.0022
BFGS:   59 21:17:21 -1905596.969012        0.0021
BFGS:   60 21:17:53 -1905596.969018        0.0029
BFGS:   61 21:18:25 -1905596.969025        0.0034
BFGS:   62 21:18:56 -1905596.969032        0.0030
BFGS:   63 21:19:28 -1905596.969037        0.0019
BFGS:   64 21:19:59 -1905596.969041        0.0017
BFGS:   65 21:20:31 -1905596.969045        0.0028
BFGS:   66 21:21:03 -1905596.969050        0.0033
BFGS:   67 21:21:34 -1905596.969055        0.0023
BFGS:   68 21:22:05 -1905596.969059        0.0016
BFGS:   69 21:22:38 -1905596.969062        0.0018
BFGS:   70 21:23:09 -1905596.969065        0.0027
BFGS:   71 21:23:42 -1905596.969069        0.0027
BFGS:   72 21:24:14 -1905596.969072        0.0018
BFGS:   73 21:24:45 -1905596.969074        0.0013
BFGS:   74 21:25:17 -1905596.969076        0.0015
BFGS:   75 21:25:48 -1905596.969079        0.0022
BFGS:   76 21:26:20 -1905596.969082        0.0021
BFGS:   77 21:26:53 -1905596.969084        0.0013
BFGS:   78 21:27:24 -1905596.969086        0.0009
35 35 186 72 114
Combined bilayer energy = -1905596.9690855662
Energy cost per unit length : 0.08573950359667493
Prev_energy - Current_energy = 0.0004293622933690122
      Step     Time          Energy         fmax
BFGS:    0 21:27:24 -1905596.969086        0.1186
BFGS:    1 21:27:54 -1905596.969766        0.0777
BFGS:    2 21:28:25 -1905596.970459        0.0294
BFGS:    3 21:28:57 -1905596.970653        0.0300
BFGS:    4 21:29:29 -1905596.971473        0.0417
BFGS:    5 21:30:00 -1905596.971794        0.0301
BFGS:    6 21:30:31 -1905596.971958        0.0138
BFGS:    7 21:31:04 -1905596.972051        0.0120
BFGS:    8 21:31:36 -1905596.972201        0.0209
BFGS:    9 21:32:07 -1905596.972357        0.0230
BFGS:   10 21:32:40 -1905596.972482        0.0124
BFGS:   11 21:33:11 -1905596.972560        0.0099
BFGS:   12 21:33:42 -1905596.972628        0.0105
BFGS:   13 21:34:13 -1905596.972706        0.0149
BFGS:   14 21:34:44 -1905596.972784        0.0136
BFGS:   15 21:35:15 -1905596.972844        0.0102
BFGS:   16 21:35:48 -1905596.972890        0.0075
BFGS:   17 21:36:20 -1905596.972937        0.0105
BFGS:   18 21:36:52 -1905596.972993        0.0120
BFGS:   19 21:37:24 -1905596.973047        0.0138
BFGS:   20 21:37:56 -1905596.973087        0.0091
BFGS:   21 21:38:28 -1905596.973116        0.0060
BFGS:   22 21:39:00 -1905596.973146        0.0066
BFGS:   23 21:39:31 -1905596.973184        0.0117
BFGS:   24 21:40:03 -1905596.973224        0.0123
BFGS:   25 21:40:35 -1905596.973257        0.0068
BFGS:   26 21:41:07 -1905596.973280        0.0042
BFGS:   27 21:41:38 -1905596.973302        0.0064
BFGS:   28 21:42:11 -1905596.973327        0.0097
BFGS:   29 21:42:43 -1905596.973355        0.0083
BFGS:   30 21:43:16 -1905596.973379        0.0042
BFGS:   31 21:43:47 -1905596.973398        0.0041
BFGS:   32 21:44:17 -1905596.973418        0.0078
BFGS:   33 21:44:48 -1905596.973439        0.0085
BFGS:   34 21:45:20 -1905596.973459        0.0050
BFGS:   35 21:45:52 -1905596.973476        0.0035
BFGS:   36 21:46:22 -1905596.973491        0.0057
BFGS:   37 21:46:57 -1905596.973508        0.0086
BFGS:   38 21:47:28 -1905596.973529        0.0080
BFGS:   39 21:48:00 -1905596.973548        0.0041
BFGS:   40 21:48:31 -1905596.973562        0.0029
BFGS:   41 21:49:02 -1905596.973575        0.0056
BFGS:   42 21:49:34 -1905596.973591        0.0072
BFGS:   43 21:50:06 -1905596.973607        0.0055
BFGS:   44 21:50:38 -1905596.973622        0.0028
BFGS:   45 21:51:09 -1905596.973633        0.0027
BFGS:   46 21:51:41 -1905596.973645        0.0049
BFGS:   47 21:52:13 -1905596.973659        0.0052
BFGS:   48 21:52:43 -1905596.973672        0.0045
BFGS:   49 21:53:14 -1905596.973682        0.0031
BFGS:   50 21:53:45 -1905596.973691        0.0027
BFGS:   51 21:54:17 -1905596.973700        0.0036
BFGS:   52 21:54:50 -1905596.973710        0.0047
BFGS:   53 21:55:23 -1905596.973720        0.0040
BFGS:   54 21:55:54 -1905596.973728        0.0020
BFGS:   55 21:56:25 -1905596.973735        0.0025
BFGS:   56 21:56:55 -1905596.973742        0.0030
BFGS:   57 21:57:26 -1905596.973749        0.0035
BFGS:   58 21:57:57 -1905596.973756        0.0023
BFGS:   59 21:58:29 -1905596.973761        0.0017
BFGS:   60 21:59:00 -1905596.973766        0.0019
BFGS:   61 21:59:32 -1905596.973771        0.0030
BFGS:   62 22:00:04 -1905596.973777        0.0029
BFGS:   63 22:00:35 -1905596.973781        0.0021
BFGS:   64 22:01:06 -1905596.973785        0.0014
BFGS:   65 22:01:39 -1905596.973788        0.0023
BFGS:   66 22:02:11 -1905596.973791        0.0028
BFGS:   67 22:02:44 -1905596.973795        0.0024
BFGS:   68 22:03:15 -1905596.973798        0.0014
BFGS:   69 22:03:46 -1905596.973800        0.0017
BFGS:   70 22:04:17 -1905596.973803        0.0020
BFGS:   71 22:04:48 -1905596.973805        0.0022
BFGS:   72 22:05:20 -1905596.973808        0.0018
BFGS:   73 22:05:51 -1905596.973809        0.0009
35 35 186 72 114
Combined bilayer energy = -1905596.973809328
Energy cost per unit length : 0.08531153693467652
Prev_energy - Current_energy = 0.0004279666619984024
      Step     Time          Energy         fmax
BFGS:    0 22:05:52 -1905596.973809        0.1167
BFGS:    1 22:06:21 -1905596.974473        0.0765
BFGS:    2 22:06:52 -1905596.975163        0.0289
BFGS:    3 22:07:25 -1905596.975363        0.0295
BFGS:    4 22:07:56 -1905596.976173        0.0412
BFGS:    5 22:08:27 -1905596.976491        0.0294
BFGS:    6 22:08:59 -1905596.976655        0.0138
BFGS:    7 22:09:29 -1905596.976750        0.0124
BFGS:    8 22:10:02 -1905596.976900        0.0208
BFGS:    9 22:10:32 -1905596.977055        0.0226
BFGS:   10 22:11:05 -1905596.977179        0.0123
BFGS:   11 22:11:37 -1905596.977257        0.0106
BFGS:   12 22:12:11 -1905596.977325        0.0102
BFGS:   13 22:12:45 -1905596.977401        0.0145
BFGS:   14 22:13:15 -1905596.977477        0.0145
BFGS:   15 22:13:47 -1905596.977538        0.0104
BFGS:   16 22:14:17 -1905596.977585        0.0088
BFGS:   17 22:14:47 -1905596.977632        0.0093
BFGS:   18 22:15:18 -1905596.977685        0.0126
BFGS:   19 22:15:49 -1905596.977737        0.0135
BFGS:   20 22:16:22 -1905596.977776        0.0085
BFGS:   21 22:16:54 -1905596.977806        0.0058
BFGS:   22 22:17:25 -1905596.977837        0.0061
BFGS:   23 22:18:00 -1905596.977874        0.0111
BFGS:   24 22:18:34 -1905596.977914        0.0110
BFGS:   25 22:19:05 -1905596.977946        0.0062
BFGS:   26 22:19:40 -1905596.977969        0.0043
BFGS:   27 22:20:12 -1905596.977991        0.0056
BFGS:   28 22:20:47 -1905596.978017        0.0081
BFGS:   29 22:21:19 -1905596.978046        0.0074
BFGS:   30 22:21:55 -1905596.978070        0.0048
BFGS:   31 22:22:26 -1905596.978089        0.0042
BFGS:   32 22:23:01 -1905596.978108        0.0061
BFGS:   33 22:23:36 -1905596.978130        0.0074
BFGS:   34 22:24:10 -1905596.978152        0.0063
BFGS:   35 22:24:41 -1905596.978168        0.0036
BFGS:   36 22:25:12 -1905596.978183        0.0047
BFGS:   37 22:25:44 -1905596.978199        0.0065
BFGS:   38 22:26:15 -1905596.978219        0.0079
BFGS:   39 22:26:47 -1905596.978238        0.0054
BFGS:   40 22:27:20 -1905596.978253        0.0027
BFGS:   41 22:27:51 -1905596.978266        0.0044
BFGS:   42 22:28:24 -1905596.978282        0.0067
BFGS:   43 22:28:56 -1905596.978299        0.0065
BFGS:   44 22:29:29 -1905596.978314        0.0031
BFGS:   45 22:30:02 -1905596.978327        0.0031
BFGS:   46 22:30:36 -1905596.978340        0.0049
BFGS:   47 22:31:09 -1905596.978355        0.0061
BFGS:   48 22:31:43 -1905596.978369        0.0042
BFGS:   49 22:32:15 -1905596.978381        0.0031
BFGS:   50 22:32:49 -1905596.978391        0.0030
BFGS:   51 22:33:22 -1905596.978402        0.0050
BFGS:   52 22:33:56 -1905596.978414        0.0046
BFGS:   53 22:34:27 -1905596.978426        0.0039
BFGS:   54 22:34:59 -1905596.978435        0.0022
BFGS:   55 22:35:33 -1905596.978443        0.0035
BFGS:   56 22:36:05 -1905596.978452        0.0041
BFGS:   57 22:36:40 -1905596.978462        0.0036
BFGS:   58 22:37:13 -1905596.978470        0.0025
BFGS:   59 22:37:49 -1905596.978476        0.0022
BFGS:   60 22:38:23 -1905596.978483        0.0030
BFGS:   61 22:38:55 -1905596.978490        0.0035
BFGS:   62 22:39:29 -1905596.978497        0.0032
BFGS:   63 22:40:02 -1905596.978504        0.0021
BFGS:   64 22:40:36 -1905596.978508        0.0018
BFGS:   65 22:41:07 -1905596.978513        0.0028
BFGS:   66 22:41:39 -1905596.978518        0.0035
BFGS:   67 22:42:12 -1905596.978523        0.0025
BFGS:   68 22:42:45 -1905596.978528        0.0017
BFGS:   69 22:43:18 -1905596.978531        0.0019
BFGS:   70 22:43:53 -1905596.978535        0.0028
BFGS:   71 22:44:27 -1905596.978539        0.0028
BFGS:   72 22:45:00 -1905596.978543        0.0020
BFGS:   73 22:45:32 -1905596.978545        0.0014
BFGS:   74 22:46:03 -1905596.978548        0.0016
BFGS:   75 22:46:37 -1905596.978551        0.0023
BFGS:   76 22:47:08 -1905596.978554        0.0022
BFGS:   77 22:47:42 -1905596.978556        0.0015
BFGS:   78 22:48:13 -1905596.978558        0.0010
35 35 186 72 114
Combined bilayer energy = -1905596.9785581816
Energy cost per unit length : 0.08488129697687116
Prev_energy - Current_energy = 0.00043023995780536173
      Step     Time          Energy         fmax
BFGS:    0 22:48:13 -1905596.978558        0.1190
BFGS:    1 22:48:45 -1905596.979248        0.0780
BFGS:    2 22:49:17 -1905596.979949        0.0295
BFGS:    3 22:49:51 -1905596.980146        0.0301
BFGS:    4 22:50:23 -1905596.980975        0.0418
BFGS:    5 22:50:54 -1905596.981299        0.0301
BFGS:    6 22:51:27 -1905596.981465        0.0138
BFGS:    7 22:52:01 -1905596.981559        0.0120
BFGS:    8 22:52:35 -1905596.981711        0.0209
BFGS:    9 22:53:09 -1905596.981868        0.0230
BFGS:   10 22:53:41 -1905596.981994        0.0123
BFGS:   11 22:54:15 -1905596.982073        0.0100
BFGS:   12 22:54:48 -1905596.982142        0.0106
BFGS:   13 22:55:24 -1905596.982221        0.0149
BFGS:   14 22:55:56 -1905596.982299        0.0136
BFGS:   15 22:56:32 -1905596.982359        0.0102
BFGS:   16 22:57:03 -1905596.982406        0.0076
BFGS:   17 22:57:37 -1905596.982453        0.0105
BFGS:   18 22:58:13 -1905596.982509        0.0121
BFGS:   19 22:58:48 -1905596.982563        0.0138
BFGS:   20 22:59:23 -1905596.982603        0.0091
