Starting calculations for AP-WS2/WS2
      Step     Time          Energy         fmax
BFGS:   28 18:44:20 -2107602.621092        0.0091
BFGS:   29 18:44:53 -2107602.621128        0.0058
BFGS:   30 18:45:24 -2107602.621155        0.0057
BFGS:   31 18:45:56 -2107602.621181        0.0064
BFGS:   32 18:46:29 -2107602.621210        0.0085
BFGS:   33 18:47:02 -2107602.621240        0.0070
BFGS:   34 18:47:34 -2107602.621264        0.0042
BFGS:   35 18:48:05 -2107602.621282        0.0044
BFGS:   36 18:48:38 -2107602.621302        0.0076
BFGS:   37 18:49:12 -2107602.621327        0.0080
BFGS:   38 18:49:44 -2107602.621351        0.0070
BFGS:   39 18:50:16 -2107602.621369        0.0031
BFGS:   40 18:50:49 -2107602.621385        0.0049
BFGS:   41 18:51:21 -2107602.621402        0.0067
BFGS:   42 18:51:55 -2107602.621422        0.0081
BFGS:   43 18:52:27 -2107602.621441        0.0056
BFGS:   44 18:52:59 -2107602.621457        0.0031
BFGS:   45 18:53:31 -2107602.621471        0.0042
BFGS:   46 18:54:02 -2107602.621487        0.0070
BFGS:   47 18:54:35 -2107602.621504        0.0067
BFGS:   48 18:55:07 -2107602.621518        0.0030
BFGS:   49 18:55:41 -2107602.621529        0.0027
BFGS:   50 18:56:13 -2107602.621541        0.0052
BFGS:   51 18:56:47 -2107602.621555        0.0067
BFGS:   52 18:57:20 -2107602.621568        0.0047
BFGS:   53 18:57:52 -2107602.621578        0.0021
BFGS:   54 18:58:24 -2107602.621587        0.0033
BFGS:   55 18:58:57 -2107602.621597        0.0056
BFGS:   56 18:59:30 -2107602.621608        0.0052
BFGS:   57 19:00:02 -2107602.621617        0.0023
BFGS:   58 19:00:35 -2107602.621624        0.0020
BFGS:   59 19:01:08 -2107602.621631        0.0044
BFGS:   60 19:01:40 -2107602.621640        0.0054
BFGS:   61 19:02:13 -2107602.621648        0.0036
BFGS:   62 19:02:45 -2107602.621654        0.0015
BFGS:   63 19:03:18 -2107602.621659        0.0024
BFGS:   64 19:03:50 -2107602.621665        0.0042
BFGS:   65 19:04:24 -2107602.621672        0.0041
BFGS:   66 19:04:55 -2107602.621677        0.0021
BFGS:   67 19:05:27 -2107602.621682        0.0013
BFGS:   68 19:05:59 -2107602.621686        0.0025
BFGS:   69 19:06:31 -2107602.621690        0.0032
BFGS:   70 19:07:05 -2107602.621695        0.0027
BFGS:   71 19:07:37 -2107602.621699        0.0014
BFGS:   72 19:08:09 -2107602.621702        0.0014
BFGS:   73 19:08:41 -2107602.621705        0.0022
BFGS:   74 19:09:12 -2107602.621709        0.0027
BFGS:   75 19:09:45 -2107602.621712        0.0020
BFGS:   76 19:10:19 -2107602.621714        0.0012
BFGS:   77 19:10:51 -2107602.621717        0.0015
BFGS:   78 19:11:24 -2107602.621719        0.0020
BFGS:   79 19:11:57 -2107602.621722        0.0020
BFGS:   80 19:12:29 -2107602.621724        0.0012
BFGS:   81 19:13:02 -2107602.621726        0.0010
BFGS:   82 19:13:35 -2107602.621728        0.0013
BFGS:   83 19:14:09 -2107602.621730        0.0016
BFGS:   84 19:14:43 -2107602.621732        0.0015
BFGS:   85 19:15:16 -2107602.621733        0.0008
36 36 186 74 112
Combined bilayer energy = -2107602.6217330624
Energy cost per unit length : 0.08536164386817213
Prev_energy - Current_energy = 0.0006307538555708064
      Step     Time          Energy         fmax
BFGS:    0 19:15:16 -2107602.621733        0.1393
BFGS:    1 19:15:46 -2107602.622667        0.0896
BFGS:    2 19:16:19 -2107602.623610        0.0367
BFGS:    3 19:16:51 -2107602.623916        0.0378
BFGS:    4 19:17:24 -2107602.625072        0.0521
BFGS:    5 19:17:56 -2107602.625551        0.0379
BFGS:    6 19:18:30 -2107602.625793        0.0158
BFGS:    7 19:19:02 -2107602.625927        0.0147
BFGS:    8 19:19:34 -2107602.626139        0.0250
BFGS:    9 19:20:06 -2107602.626361        0.0278
BFGS:   10 19:20:39 -2107602.626540        0.0150
BFGS:   11 19:21:11 -2107602.626654        0.0124
BFGS:   12 19:21:43 -2107602.626758        0.0132
BFGS:   13 19:22:17 -2107602.626874        0.0182
BFGS:   14 19:22:52 -2107602.626982        0.0143
BFGS:   15 19:23:23 -2107602.627061        0.0090
BFGS:   16 19:23:56 -2107602.627126        0.0089
BFGS:   17 19:24:27 -2107602.627203        0.0150
BFGS:   18 19:25:00 -2107602.627291        0.0145
BFGS:   19 19:25:32 -2107602.627365        0.0136
BFGS:   20 19:26:05 -2107602.627415        0.0073
BFGS:   21 19:26:38 -2107602.627456        0.0090
BFGS:   22 19:27:10 -2107602.627507        0.0109
BFGS:   23 19:27:42 -2107602.627569        0.0137
BFGS:   24 19:28:13 -2107602.627625        0.0115
BFGS:   25 19:28:46 -2107602.627666        0.0065
BFGS:   26 19:29:19 -2107602.627700        0.0066
BFGS:   27 19:29:53 -2107602.627737        0.0096
BFGS:   28 19:30:26 -2107602.627780        0.0112
BFGS:   29 19:30:59 -2107602.627819        0.0067
BFGS:   30 19:31:31 -2107602.627851        0.0064
BFGS:   31 19:32:04 -2107602.627881        0.0076
BFGS:   32 19:32:38 -2107602.627915        0.0113
BFGS:   33 19:33:11 -2107602.627949        0.0093
BFGS:   34 19:33:43 -2107602.627977        0.0051
BFGS:   35 19:34:14 -2107602.628000        0.0048
BFGS:   36 19:34:47 -2107602.628025        0.0101
BFGS:   37 19:35:19 -2107602.628055        0.0116
BFGS:   38 19:35:52 -2107602.628084        0.0076
BFGS:   39 19:36:24 -2107602.628107        0.0038
BFGS:   40 19:36:56 -2107602.628126        0.0060
BFGS:   41 19:37:29 -2107602.628147        0.0097
BFGS:   42 19:38:01 -2107602.628171        0.0094
BFGS:   43 19:38:33 -2107602.628195        0.0047
BFGS:   44 19:39:04 -2107602.628214        0.0040
BFGS:   45 19:39:35 -2107602.628233        0.0067
BFGS:   46 19:40:07 -2107602.628255        0.0089
BFGS:   47 19:40:41 -2107602.628278        0.0069
BFGS:   48 19:41:14 -2107602.628296        0.0031
BFGS:   49 19:41:48 -2107602.628312        0.0032
BFGS:   50 19:42:20 -2107602.628329        0.0066
BFGS:   51 19:42:52 -2107602.628349        0.0070
BFGS:   52 19:43:25 -2107602.628367        0.0043
BFGS:   53 19:43:56 -2107602.628383        0.0027
BFGS:   54 19:44:28 -2107602.628396        0.0042
BFGS:   55 19:45:00 -2107602.628411        0.0058
BFGS:   56 19:45:33 -2107602.628427        0.0048
BFGS:   57 19:46:05 -2107602.628440        0.0026
BFGS:   58 19:46:36 -2107602.628451        0.0027
BFGS:   59 19:47:08 -2107602.628462        0.0046
BFGS:   60 19:47:41 -2107602.628475        0.0049
BFGS:   61 19:48:13 -2107602.628488        0.0038
BFGS:   62 19:48:45 -2107602.628497        0.0021
BFGS:   63 19:49:18 -2107602.628505        0.0026
BFGS:   64 19:49:51 -2107602.628513        0.0038
BFGS:   65 19:50:23 -2107602.628523        0.0041
BFGS:   66 19:50:55 -2107602.628532        0.0026
BFGS:   67 19:51:27 -2107602.628539        0.0018
BFGS:   68 19:51:59 -2107602.628545        0.0025
BFGS:   69 19:52:32 -2107602.628551        0.0039
BFGS:   70 19:53:03 -2107602.628558        0.0036
BFGS:   71 19:53:36 -2107602.628564        0.0018
BFGS:   72 19:54:09 -2107602.628568        0.0018
BFGS:   73 19:54:42 -2107602.628573        0.0027
BFGS:   74 19:55:15 -2107602.628577        0.0035
BFGS:   75 19:55:48 -2107602.628582        0.0026
BFGS:   76 19:56:20 -2107602.628586        0.0014
BFGS:   77 19:56:54 -2107602.628589        0.0014
BFGS:   78 19:57:26 -2107602.628592        0.0024
BFGS:   79 19:57:58 -2107602.628595        0.0025
BFGS:   80 19:58:30 -2107602.628598        0.0015
BFGS:   81 19:59:02 -2107602.628601        0.0009
36 36 186 74 112
Combined bilayer energy = -2107602.628600704
Energy cost per unit length : 0.08474034077696657
Prev_energy - Current_energy = 0.0006213030912055606
      Step     Time          Energy         fmax
BFGS:    0 19:59:02 -2107602.628601        0.1419
BFGS:    1 19:59:34 -2107602.629573        0.0912
BFGS:    2 20:00:08 -2107602.630558        0.0369
BFGS:    3 20:00:40 -2107602.630879        0.0378
BFGS:    4 20:01:12 -2107602.632069        0.0520
BFGS:    5 20:01:45 -2107602.632556        0.0374
BFGS:    6 20:02:18 -2107602.632804        0.0165
BFGS:    7 20:02:50 -2107602.632945        0.0158
BFGS:    8 20:03:22 -2107602.633166        0.0252
BFGS:    9 20:03:55 -2107602.633396        0.0277
BFGS:   10 20:04:28 -2107602.633580        0.0155
BFGS:   11 20:05:00 -2107602.633696        0.0138
BFGS:   12 20:05:32 -2107602.633800        0.0126
BFGS:   13 20:06:04 -2107602.633914        0.0178
BFGS:   14 20:06:36 -2107602.634021        0.0154
BFGS:   15 20:07:09 -2107602.634102        0.0112
BFGS:   16 20:07:42 -2107602.634169        0.0110
BFGS:   17 20:08:14 -2107602.634244        0.0134
BFGS:   18 20:08:45 -2107602.634327        0.0149
BFGS:   19 20:09:17 -2107602.634396        0.0134
BFGS:   20 20:09:51 -2107602.634444        0.0066
BFGS:   21 20:10:23 -2107602.634485        0.0078
BFGS:   22 20:10:55 -2107602.634534        0.0095
BFGS:   23 20:11:30 -2107602.634593        0.0131
BFGS:   24 20:12:01 -2107602.634645        0.0103
BFGS:   25 20:12:33 -2107602.634681        0.0052
BFGS:   26 20:13:07 -2107602.634711        0.0054
BFGS:   27 20:13:40 -2107602.634745        0.0084
BFGS:   28 20:14:12 -2107602.634785        0.0095
BFGS:   29 20:14:45 -2107602.634821        0.0060
BFGS:   30 20:15:18 -2107602.634849        0.0058
BFGS:   31 20:15:50 -2107602.634874        0.0060
BFGS:   32 20:16:22 -2107602.634903        0.0084
BFGS:   33 20:16:53 -2107602.634933        0.0071
BFGS:   34 20:17:26 -2107602.634957        0.0044
BFGS:   35 20:17:59 -2107602.634976        0.0042
BFGS:   36 20:18:32 -2107602.634996        0.0074
BFGS:   37 20:19:05 -2107602.635021        0.0081
BFGS:   38 20:19:37 -2107602.635045        0.0072
BFGS:   39 20:20:08 -2107602.635064        0.0031
BFGS:   40 20:20:40 -2107602.635079        0.0045
BFGS:   41 20:21:12 -2107602.635095        0.0064
BFGS:   42 20:21:44 -2107602.635114        0.0079
BFGS:   43 20:22:17 -2107602.635133        0.0058
BFGS:   44 20:22:50 -2107602.635149        0.0029
BFGS:   45 20:23:22 -2107602.635163        0.0041
BFGS:   46 20:23:55 -2107602.635178        0.0067
BFGS:   47 20:24:28 -2107602.635195        0.0066
BFGS:   48 20:25:00 -2107602.635209        0.0031
BFGS:   49 20:25:31 -2107602.635220        0.0029
BFGS:   50 20:26:04 -2107602.635232        0.0051
BFGS:   51 20:26:36 -2107602.635246        0.0066
BFGS:   52 20:27:09 -2107602.635260        0.0046
BFGS:   53 20:27:41 -2107602.635270        0.0021
BFGS:   54 20:28:15 -2107602.635280        0.0033
BFGS:   55 20:28:47 -2107602.635290        0.0056
BFGS:   56 20:29:19 -2107602.635301        0.0051
BFGS:   57 20:29:51 -2107602.635310        0.0023
BFGS:   58 20:30:23 -2107602.635318        0.0021
BFGS:   59 20:30:56 -2107602.635326        0.0045
BFGS:   60 20:31:28 -2107602.635335        0.0054
BFGS:   61 20:32:01 -2107602.635343        0.0035
BFGS:   62 20:32:33 -2107602.635350        0.0015
BFGS:   63 20:33:07 -2107602.635355        0.0026
BFGS:   64 20:33:39 -2107602.635361        0.0044
BFGS:   65 20:34:12 -2107602.635368        0.0042
BFGS:   66 20:34:42 -2107602.635374        0.0020
BFGS:   67 20:35:16 -2107602.635379        0.0016
BFGS:   68 20:35:47 -2107602.635383        0.0028
BFGS:   69 20:36:19 -2107602.635388        0.0034
BFGS:   70 20:36:53 -2107602.635393        0.0026
BFGS:   71 20:37:23 -2107602.635397        0.0015
BFGS:   72 20:37:55 -2107602.635401        0.0016
BFGS:   73 20:38:27 -2107602.635404        0.0025
BFGS:   74 20:39:00 -2107602.635408        0.0029
BFGS:   75 20:39:32 -2107602.635411        0.0020
BFGS:   76 20:40:05 -2107602.635414        0.0013
BFGS:   77 20:40:36 -2107602.635417        0.0017
BFGS:   78 20:41:09 -2107602.635419        0.0021
BFGS:   79 20:41:42 -2107602.635422        0.0021
BFGS:   80 20:42:15 -2107602.635425        0.0012
BFGS:   81 20:42:46 -2107602.635427        0.0011
BFGS:   82 20:43:18 -2107602.635429        0.0014
BFGS:   83 20:43:49 -2107602.635431        0.0017
BFGS:   84 20:44:21 -2107602.635433        0.0017
BFGS:   85 20:44:53 -2107602.635435        0.0008
36 35 186 73 113
Combined bilayer energy = -2107602.635434553
Energy cost per unit length : 0.08615511909027711
Prev_energy - Current_energy = 0.0014147783133105357
      Step     Time          Energy         fmax
BFGS:    0 20:44:53 -2107602.635435        0.1377
BFGS:    1 20:45:23 -2107602.636354        0.0886
BFGS:    2 20:45:55 -2107602.637282        0.0363
BFGS:    3 20:46:28 -2107602.637584        0.0374
BFGS:    4 20:46:59 -2107602.638725        0.0517
BFGS:    5 20:47:30 -2107602.639199        0.0377
BFGS:    6 20:48:02 -2107602.639439        0.0157
BFGS:    7 20:48:35 -2107602.639573        0.0146
BFGS:    8 20:49:07 -2107602.639783        0.0248
BFGS:    9 20:49:38 -2107602.640003        0.0275
BFGS:   10 20:50:09 -2107602.640180        0.0149
BFGS:   11 20:50:42 -2107602.640294        0.0124
BFGS:   12 20:51:12 -2107602.640398        0.0131
BFGS:   13 20:51:44 -2107602.640513        0.0181
BFGS:   14 20:52:16 -2107602.640619        0.0142
BFGS:   15 20:52:48 -2107602.640697        0.0089
BFGS:   16 20:53:20 -2107602.640762        0.0089
BFGS:   17 20:53:51 -2107602.640839        0.0150
BFGS:   18 20:54:23 -2107602.640926        0.0144
BFGS:   19 20:54:55 -2107602.640999        0.0135
BFGS:   20 20:55:28 -2107602.641049        0.0072
BFGS:   21 20:55:59 -2107602.641089        0.0089
BFGS:   22 20:56:31 -2107602.641140        0.0108
BFGS:   23 20:57:04 -2107602.641201        0.0136
BFGS:   24 20:57:37 -2107602.641256        0.0114
BFGS:   25 20:58:09 -2107602.641296        0.0065
BFGS:   26 20:58:43 -2107602.641329        0.0066
BFGS:   27 20:59:16 -2107602.641366        0.0095
BFGS:   28 20:59:49 -2107602.641408        0.0111
BFGS:   29 21:00:23 -2107602.641446        0.0066
BFGS:   30 21:00:57 -2107602.641477        0.0063
BFGS:   31 21:01:29 -2107602.641506        0.0075
BFGS:   32 21:02:02 -2107602.641539        0.0112
BFGS:   33 21:02:33 -2107602.641573        0.0093
BFGS:   34 21:03:05 -2107602.641601        0.0052
BFGS:   35 21:03:37 -2107602.641622        0.0046
BFGS:   36 21:04:10 -2107602.641646        0.0098
BFGS:   37 21:04:43 -2107602.641674        0.0114
BFGS:   38 21:05:15 -2107602.641703        0.0076
BFGS:   39 21:05:47 -2107602.641725        0.0040
BFGS:   40 21:06:19 -2107602.641745        0.0059
BFGS:   41 21:06:52 -2107602.641766        0.0098
BFGS:   42 21:07:25 -2107602.641791        0.0097
BFGS:   43 21:07:57 -2107602.641815        0.0051
BFGS:   44 21:08:30 -2107602.641835        0.0039
BFGS:   45 21:09:02 -2107602.641853        0.0064
BFGS:   46 21:09:35 -2107602.641875        0.0088
BFGS:   47 21:10:07 -2107602.641897        0.0070
BFGS:   48 21:10:41 -2107602.641915        0.0033
BFGS:   49 21:11:13 -2107602.641931        0.0033
BFGS:   50 21:11:45 -2107602.641947        0.0062
BFGS:   51 21:12:17 -2107602.641966        0.0069
BFGS:   52 21:12:49 -2107602.641984        0.0044
BFGS:   53 21:13:22 -2107602.641998        0.0027
BFGS:   54 21:13:54 -2107602.642010        0.0039
BFGS:   55 21:14:26 -2107602.642024        0.0055
BFGS:   56 21:14:58 -2107602.642039        0.0047
BFGS:   57 21:15:31 -2107602.642052        0.0027
BFGS:   58 21:16:03 -2107602.642062        0.0027
BFGS:   59 21:16:35 -2107602.642072        0.0042
BFGS:   60 21:17:07 -2107602.642084        0.0047
BFGS:   61 21:17:40 -2107602.642095        0.0038
BFGS:   62 21:18:12 -2107602.642104        0.0021
BFGS:   63 21:18:44 -2107602.642111        0.0024
BFGS:   64 21:19:16 -2107602.642118        0.0035
BFGS:   65 21:19:48 -2107602.642127        0.0040
BFGS:   66 21:20:19 -2107602.642135        0.0027
BFGS:   67 21:20:52 -2107602.642141        0.0017
BFGS:   68 21:21:25 -2107602.642147        0.0023
BFGS:   69 21:21:56 -2107602.642152        0.0036
BFGS:   70 21:22:29 -2107602.642158        0.0035
BFGS:   71 21:23:01 -2107602.642163        0.0018
BFGS:   72 21:23:33 -2107602.642167        0.0018
BFGS:   73 21:24:06 -2107602.642171        0.0023
BFGS:   74 21:24:39 -2107602.642175        0.0032
BFGS:   75 21:25:11 -2107602.642179        0.0026
BFGS:   76 21:25:45 -2107602.642183        0.0015
BFGS:   77 21:26:18 -2107602.642185        0.0015
BFGS:   78 21:26:50 -2107602.642188        0.0021
BFGS:   79 21:27:23 -2107602.642191        0.0023
BFGS:   80 21:27:56 -2107602.642193        0.0015
BFGS:   81 21:28:29 -2107602.642195        0.0010
36 35 186 73 113
Combined bilayer energy = -2107602.642195447
Energy cost per unit length : 0.08554347327260343
Prev_energy - Current_energy = 0.0006116458176736728
      Step     Time          Energy         fmax
BFGS:    0 21:28:29 -2107602.642195        0.1400
BFGS:    1 21:29:00 -2107602.643147        0.0899
BFGS:    2 21:29:33 -2107602.644109        0.0364
BFGS:    3 21:30:06 -2107602.644424        0.0373
BFGS:    4 21:30:39 -2107602.645588        0.0514
BFGS:    5 21:31:10 -2107602.646066        0.0370
BFGS:    6 21:31:42 -2107602.646310        0.0163
BFGS:    7 21:32:15 -2107602.646448        0.0156
BFGS:    8 21:32:48 -2107602.646664        0.0249
BFGS:    9 21:33:20 -2107602.646890        0.0275
BFGS:   10 21:33:53 -2107602.647072        0.0153
BFGS:   11 21:34:25 -2107602.647187        0.0137
BFGS:   12 21:34:57 -2107602.647288        0.0125
BFGS:   13 21:35:28 -2107602.647400        0.0177
BFGS:   14 21:36:00 -2107602.647506        0.0153
BFGS:   15 21:36:33 -2107602.647587        0.0111
BFGS:   16 21:37:03 -2107602.647653        0.0110
BFGS:   17 21:37:35 -2107602.647728        0.0132
BFGS:   18 21:38:06 -2107602.647810        0.0148
BFGS:   19 21:38:39 -2107602.647879        0.0133
BFGS:   20 21:39:11 -2107602.647927        0.0066
BFGS:   21 21:39:42 -2107602.647967        0.0078
BFGS:   22 21:40:16 -2107602.648017        0.0095
BFGS:   23 21:40:48 -2107602.648075        0.0131
BFGS:   24 21:41:20 -2107602.648127        0.0103
BFGS:   25 21:41:53 -2107602.648164        0.0053
BFGS:   26 21:42:25 -2107602.648194        0.0054
BFGS:   27 21:42:57 -2107602.648228        0.0084
BFGS:   28 21:43:29 -2107602.648268        0.0094
BFGS:   29 21:44:01 -2107602.648304        0.0061
BFGS:   30 21:44:33 -2107602.648333        0.0058
BFGS:   31 21:45:07 -2107602.648358        0.0060
BFGS:   32 21:45:39 -2107602.648387        0.0084
BFGS:   33 21:46:11 -2107602.648418        0.0072
BFGS:   34 21:46:45 -2107602.648443        0.0045
BFGS:   35 21:47:16 -2107602.648463        0.0043
BFGS:   36 21:47:48 -2107602.648483        0.0075
BFGS:   37 21:48:20 -2107602.648509        0.0081
BFGS:   38 21:48:53 -2107602.648534        0.0073
BFGS:   39 21:49:25 -2107602.648553        0.0033
BFGS:   40 21:49:57 -2107602.648569        0.0046
BFGS:   41 21:50:29 -2107602.648585        0.0065
BFGS:   42 21:51:01 -2107602.648606        0.0081
BFGS:   43 21:51:33 -2107602.648625        0.0059
BFGS:   44 21:52:05 -2107602.648642        0.0030
BFGS:   45 21:52:37 -2107602.648657        0.0043
BFGS:   46 21:53:08 -2107602.648673        0.0069
BFGS:   47 21:53:40 -2107602.648691        0.0068
BFGS:   48 21:54:11 -2107602.648706        0.0032
BFGS:   49 21:54:45 -2107602.648718        0.0030
BFGS:   50 21:55:17 -2107602.648731        0.0053
BFGS:   51 21:55:51 -2107602.648746        0.0069
BFGS:   52 21:56:22 -2107602.648761        0.0048
BFGS:   53 21:56:55 -2107602.648772        0.0022
BFGS:   54 21:57:27 -2107602.648782        0.0035
BFGS:   55 21:57:59 -2107602.648794        0.0059
BFGS:   56 21:58:31 -2107602.648806        0.0054
BFGS:   57 21:59:05 -2107602.648816        0.0024
BFGS:   58 21:59:38 -2107602.648824        0.0022
BFGS:   59 22:00:10 -2107602.648833        0.0047
BFGS:   60 22:00:42 -2107602.648843        0.0057
BFGS:   61 22:01:15 -2107602.648852        0.0038
BFGS:   62 22:01:48 -2107602.648859        0.0016
BFGS:   63 22:02:20 -2107602.648865        0.0027
BFGS:   64 22:02:50 -2107602.648872        0.0046
BFGS:   65 22:03:22 -2107602.648880        0.0044
BFGS:   66 22:03:54 -2107602.648887        0.0022
BFGS:   67 22:04:25 -2107602.648892        0.0017
BFGS:   68 22:04:59 -2107602.648897        0.0029
BFGS:   69 22:05:31 -2107602.648902        0.0036
BFGS:   70 22:06:03 -2107602.648908        0.0028
BFGS:   71 22:06:35 -2107602.648912        0.0015
BFGS:   72 22:07:07 -2107602.648916        0.0016
BFGS:   73 22:07:38 -2107602.648920        0.0026
BFGS:   74 22:08:09 -2107602.648924        0.0031
BFGS:   75 22:08:43 -2107602.648928        0.0022
BFGS:   76 22:09:14 -2107602.648931        0.0013
BFGS:   77 22:09:46 -2107602.648934        0.0018
BFGS:   78 22:10:18 -2107602.648937        0.0022
BFGS:   79 22:10:49 -2107602.648940        0.0023
BFGS:   80 22:11:21 -2107602.648943        0.0013
BFGS:   81 22:11:52 -2107602.648945        0.0011
BFGS:   82 22:12:24 -2107602.648947        0.0015
BFGS:   83 22:12:56 -2107602.648950        0.0018
BFGS:   84 22:13:27 -2107602.648952        0.0018
BFGS:   85 22:13:58 -2107602.648954        0.0009
35 35 186 72 114
Combined bilayer energy = -2107602.6489539146
Energy cost per unit length : 0.08696507121201591
Prev_energy - Current_energy = 0.001421597939412475
      Step     Time          Energy         fmax
BFGS:    0 22:13:58 -2107602.648954        0.1373
BFGS:    1 22:14:28 -2107602.649872        0.0884
BFGS:    2 22:14:59 -2107602.650799        0.0362
BFGS:    3 22:15:29 -2107602.651101        0.0373
BFGS:    4 22:15:59 -2107602.652240        0.0515
BFGS:    5 22:16:32 -2107602.652713        0.0375
BFGS:    6 22:17:04 -2107602.652953        0.0157
BFGS:    7 22:17:38 -2107602.653087        0.0146
BFGS:    8 22:18:12 -2107602.653296        0.0247
BFGS:    9 22:18:46 -2107602.653515        0.0273
BFGS:   10 22:19:21 -2107602.653692        0.0148
BFGS:   11 22:19:51 -2107602.653806        0.0124
BFGS:   12 22:20:23 -2107602.653909        0.0131
BFGS:   13 22:20:58 -2107602.654024        0.0180
BFGS:   14 22:21:32 -2107602.654130        0.0141
BFGS:   15 22:22:05 -2107602.654208        0.0089
BFGS:   16 22:22:40 -2107602.654272        0.0089
BFGS:   17 22:23:15 -2107602.654348        0.0149
BFGS:   18 22:23:49 -2107602.654435        0.0144
BFGS:   19 22:24:22 -2107602.654507        0.0134
BFGS:   20 22:24:58 -2107602.654556        0.0071
BFGS:   21 22:25:32 -2107602.654597        0.0088
BFGS:   22 22:26:07 -2107602.654647        0.0107
BFGS:   23 22:26:40 -2107602.654707        0.0134
BFGS:   24 22:27:15 -2107602.654761        0.0112
BFGS:   25 22:27:50 -2107602.654800        0.0064
BFGS:   26 22:28:24 -2107602.654833        0.0065
BFGS:   27 22:28:57 -2107602.654870        0.0094
BFGS:   28 22:29:33 -2107602.654911        0.0109
BFGS:   29 22:30:07 -2107602.654948        0.0064
BFGS:   30 22:30:42 -2107602.654978        0.0061
BFGS:   31 22:31:16 -2107602.655006        0.0075
BFGS:   32 22:31:48 -2107602.655039        0.0110
BFGS:   33 22:32:21 -2107602.655071        0.0090
BFGS:   34 22:32:54 -2107602.655098        0.0050
BFGS:   35 22:33:31 -2107602.655119        0.0047
BFGS:   36 22:34:04 -2107602.655142        0.0097
BFGS:   37 22:34:38 -2107602.655169        0.0111
BFGS:   38 22:35:12 -2107602.655196        0.0072
BFGS:   39 22:35:47 -2107602.655218        0.0038
BFGS:   40 22:36:22 -2107602.655237        0.0060
BFGS:   41 22:36:55 -2107602.655257        0.0095
BFGS:   42 22:37:31 -2107602.655281        0.0092
BFGS:   43 22:38:05 -2107602.655303        0.0046
BFGS:   44 22:38:39 -2107602.655321        0.0037
BFGS:   45 22:39:14 -2107602.655339        0.0064
BFGS:   46 22:39:47 -2107602.655359        0.0084
BFGS:   47 22:40:19 -2107602.655380        0.0065
BFGS:   48 22:40:53 -2107602.655397        0.0030
BFGS:   49 22:41:28 -2107602.655411        0.0031
BFGS:   50 22:42:03 -2107602.655426        0.0061
BFGS:   51 22:42:36 -2107602.655444        0.0065
BFGS:   52 22:43:11 -2107602.655460        0.0040
BFGS:   53 22:43:44 -2107602.655473        0.0025
BFGS:   54 22:44:15 -2107602.655484        0.0039
BFGS:   55 22:44:51 -2107602.655497        0.0053
BFGS:   56 22:45:26 -2107602.655511        0.0044
BFGS:   57 22:46:01 -2107602.655522        0.0025
BFGS:   58 22:46:34 -2107602.655531        0.0025
BFGS:   59 22:47:07 -2107602.655540        0.0041
BFGS:   60 22:47:39 -2107602.655551        0.0045
BFGS:   61 22:48:13 -2107602.655561        0.0035
BFGS:   62 22:48:47 -2107602.655569        0.0020
BFGS:   63 22:49:21 -2107602.655575        0.0023
BFGS:   64 22:49:56 -2107602.655582        0.0034
BFGS:   65 22:50:31 -2107602.655589        0.0037
BFGS:   66 22:51:06 -2107602.655597        0.0023
BFGS:   67 22:51:38 -2107602.655602        0.0016
BFGS:   68 22:52:11 -2107602.655606        0.0023
BFGS:   69 22:52:45 -2107602.655611        0.0035
BFGS:   70 22:53:19 -2107602.655617        0.0032
BFGS:   71 22:53:51 -2107602.655621        0.0016
BFGS:   72 22:54:24 -2107602.655625        0.0016
BFGS:   73 22:54:58 -2107602.655628        0.0023
BFGS:   74 22:55:33 -2107602.655632        0.0030
BFGS:   75 22:56:08 -2107602.655635        0.0023
BFGS:   76 22:56:42 -2107602.655638        0.0013
BFGS:   77 22:57:16 -2107602.655640        0.0013
BFGS:   78 22:57:48 -2107602.655643        0.0020
BFGS:   79 22:58:24 -2107602.655645        0.0022
BFGS:   80 22:58:58 -2107602.655648        0.0013
BFGS:   81 22:59:30 -2107602.655649        0.0008
35 35 186 72 114
Combined bilayer energy = -2107602.655649326
Energy cost per unit length : 0.08635934949441193
Prev_energy - Current_energy = 0.0006057217176039797
      Step     Time          Energy         fmax
BFGS:    0 22:59:30 -2107602.655649        0.1385
BFGS:    1 23:00:01 -2107602.656586        0.0890
BFGS:    2 23:00:34 -2107602.657532        0.0360
BFGS:    3 23:01:05 -2107602.657841        0.0369
BFGS:    4 23:01:37 -2107602.658987        0.0508
BFGS:    5 23:02:10 -2107602.659457        0.0366
BFGS:    6 23:02:44 -2107602.659698        0.0161
BFGS:    7 23:03:17 -2107602.659834        0.0155
BFGS:    8 23:03:50 -2107602.660048        0.0246
BFGS:    9 23:04:25 -2107602.660270        0.0272
BFGS:   10 23:04:59 -2107602.660449        0.0152
BFGS:   11 23:05:32 -2107602.660563        0.0136
BFGS:   12 23:06:04 -2107602.660664        0.0124
BFGS:   13 23:06:36 -2107602.660775        0.0175
BFGS:   14 23:07:09 -2107602.660880        0.0152
BFGS:   15 23:07:41 -2107602.660959        0.0111
BFGS:   16 23:08:14 -2107602.661026        0.0110
BFGS:   17 23:08:48 -2107602.661100        0.0132
BFGS:   18 23:09:22 -2107602.661181        0.0148
BFGS:   19 23:09:55 -2107602.661250        0.0132
BFGS:   20 23:10:29 -2107602.661298        0.0066
