LAMMPS data file via write_data, version 28 Mar 2023, timestep = 155, units = metal

2814 atoms
2 atom types

0 69.003932107986 xlo xhi
0 59.75915816653258 ylo yhi
0 30 zlo zhi
-34.501966053992994 0 0 xy xz yz

Masses

1 95.95
2 32.06

Atoms # atomic

1 1 0.8927552084076561 1.6143805075043873 0.1938230263439939 0 0 0
3 1 0.8442983484973774 4.801977437299396 0.18931661077993817 0 0 0
158 1 -1.9420870319999866 6.366466236618007 0.18319468776512926 1 0 0
176 1 -2.0067832897807336 9.556828910681226 0.16836635419389995 1 0 0
177 1 0.785724630062461 7.989569083360806 0.17814452658479935 1 0 0
470 1 2.75986951211462 1.590153706745782 6.357638490010327 0 0 0
471 1 2.808129078494364 4.779623817003177 6.360467715008764 0 0 0
619 1 -2.7128015185538787 4.8412452024463555 6.361049413624818 1 0 0
620 1 0.024115157174141588 3.2175286791618722 6.3581737508852365 1 0 0
636 1 -5.382642667701495 9.643819603755071 6.374631817579309 1 0 0
637 1 -2.653625188130933 8.023320242427646 6.367236269679371 1 0 0
638 1 0.0770977477255701 6.402856683541063 6.362822706766877 1 0 0
656 1 0.14152747525143994 9.588400777409106 6.3715500851212505 1 0 0
657 1 2.8665863358898243 7.9684188955215545 6.367583743606737 1 0 0
939 2 2.7350386677739937 1.6374319038909415 1.7625960069404565 0 0 0
943 2 2.6870456913826812 4.8238826016815475 1.7584828581728789 0 0 0
1217 2 -0.04962707472154948 3.1988594675491973 1.7616650132664537 1 0 0
1251 2 -2.890818010794831 7.957743330957621 1.745416099276455 1 0 0
1253 2 -0.10185922409959236 6.389732344986203 1.7539890234388715 1 0 0
1289 2 -0.16599905927000336 9.579860041873692 1.7394950815700472 1 0 0
1291 2 2.6286983879835635 8.011262345337487 1.74783182321847 1 0 0
1634 2 15.807251968557726 28.901193209164543 28.498890383963232 1 0 -1
2139 2 -0.9191759334215923 1.6366827849477386 7.927212440174255 1 0 0
2140 2 -0.9211655244394011 1.6369564155272425 4.787460969246405 1 0 0
